"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC109123684",14.5695205350368,0.0748799585296466,0.979205800066426,0.0764700929309927,0.939045106670376,0.96077283148126
"LOC109123685",13.7446409095682,1.4567554539194,0.966016668341863,1.50800239960649,0.131553912869128,0.221161401006687
"LOC104881284",23.9705560043793,-0.39602169999431,0.756135558373303,-0.52374431490338,0.600456388747088,0.708900062956742
"LOC100242858",11.3948309385643,0.938895077628406,1.06189099878668,0.884172743437124,0.376602969577462,0.503828590157403
"LOC100259950",440.411876947567,-0.186117723835913,0.245174765017123,-0.759122676523886,0.447779175233845,0.573076344109341
"LOC104881279",107.263596561576,0.337311030628533,0.390331448534095,0.864165651769328,0.387496898070779,0.515175863076073
"LOC104877429",29.4263537626437,-0.520278102083055,0.672140396985391,-0.774061646073571,0.438894337069622,0.564646541115945
"LOC100256712",2675.07943426615,0.748401187739568,0.219487233392385,3.40977092914386,0.000650174640289336,0.00245537178584664
"LOC100256604",1807.29864610239,1.03875719174352,0.261900191891247,3.9662330303861,7.30174767043233e-05,0.000356890257466727
"LOC100258335",284.048069157903,-0.0222889455686662,0.340170414109364,-0.0655228810154558,0.947757689062513,0.966016819503613
"LOC109123747",62.1955253260018,1.51535502653536,0.517513896089567,2.92814364596906,0.00340992465980887,0.0104565480560846
"LOC109123749",5.561942568465,2.89359766742294,1.77044240972852,1.63439242729541,0.102176477300051,0.180541281984948
"LOC109123748",7.49842148985926,-0.686665380786265,1.35919854295983,-0.505198732255085,0.613419260651519,0.719836835181175
"LOC100263478",119.527111454963,0.640605083194375,0.373539043712601,1.71496151199459,0.0863522836167603,0.157675272286753
"LOC100853082",95.4367699956645,-0.1010860882675,0.465266738014495,-0.217264807492752,0.828001981574088,0.885705875872305
"LOC100253197",150.701340956412,-0.164780526906082,0.37366421561701,-0.440985569447664,0.65922344403608,0.757028596143893
"LOC100248068",823.8264495459,-0.00926106150396091,0.275754859345198,-0.0335844000209172,0.973208562231155,0.982714501980882
"LOC100248271",56.7473318762076,-1.44320260708014,0.54188974749986,-2.66327719566334,0.00773836389671661,0.021044631666266
