"","Row.names","A1_A","A1_B","F1_A","F1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"605","LOC100243801",6942.27493619532,6535.78867769294,17490.8023797691,13637.6611828047,11151.6317941155,1.20762138914807,0.24209691581535,4.9881733729691,6.09528572600823e-07,5.11312625789748e-06
"606","LOC100243808",663.344250805103,1555.71440481337,4550.80809517368,4550.85524351517,2830.18049857683,2.03618442018067,0.371017438772868,5.4881097419984,4.06257653383809e-08,4.22995805148483e-07
"607","LOC100243822",24.8257578894125,12.9146151102004,119.235146598437,90.4209229606725,61.8491106396806,2.4738206869239,0.622224271112743,3.97577015518841,7.0151855565436e-05,0.000376413637384452
"608","LOC100243825",201.58515406203,176.83088381659,41.732301309453,8.94272864446212,107.272766958134,-2.90062336018852,0.639798388297065,-4.53365218363403,5.79724626796273e-06,4.00884860523679e-05
"609","LOC100243833",28.7978791517185,13.9080470417542,0,0,10.6764815483682,-6.86825161130187,1.96521532952044,-3.49491046000435,0.000474220817181761,0.00204314113481009
"610","LOC100243843",1550.12032261492,1252.71766568944,3023.60459249203,2888.50135216126,2178.73598323941,1.07678328520744,0.247516354507443,4.35035207006923,1.35919124273479e-05,8.65237058191552e-05
"611","LOC100243854",1389.24941149153,1090.78826084615,64.5857044074867,134.140929666932,669.691076603024,-3.6415044928977,0.376862659264455,-9.6626832172894,4.34335961560833e-22,2.06063731197116e-20
"612","LOC100243866",221.44576037356,184.778339269021,1584.83382353756,1405.0020336966,849.014989219186,2.87971529391969,0.274966902928113,10.4729524290149,1.14999262220756e-25,7.29755570609694e-24
"613","LOC100243867",105.261213451109,96.3628973607258,1.98725244330728,1.98727303210269,51.3996590718112,-5.66473628070337,0.935768013186598,-6.05356904796636,1.41671305274944e-09,1.88857520007341e-08
"614","LOC100243875",1087.36819555627,1086.81453311994,5659.69495853914,4530.98251319414,3091.21505010237,2.22870503958571,0.245292272045102,9.08591624597095,1.02828891130223e-19,4.0321753878666e-18
"615","LOC100243877",761.654252047177,470.886735556537,215.61689009884,200.714576242372,412.218113486231,-1.56583230918351,0.348639586568828,-4.49126367029577,7.08018341206697e-06,4.7857852660329e-05
"616","LOC100243881",120.156668184757,197.692954379221,301.068745161054,346.77914410192,241.424377956738,1.02731719206622,0.386245463153507,2.65975212674001,0.0078198177725277,0.0230278808830577
"617","LOC100243884",522.33394599324,603.013182453202,1319.53562235604,1437.7920387263,970.668697382194,1.29290197122323,0.259223645017667,4.98759274500254,6.11362731068354e-07,5.12637461366028e-06
"618","LOC100243887",1742.76820383676,1931.23167494073,718.391758255583,820.743762258412,1303.28384982287,-1.25523064640663,0.25110426258113,-4.99884244697389,5.76755036070113e-07,4.86661254428959e-06
"619","LOC100243896",405.156368755213,437.110049883705,1126.77213535523,1029.40743062919,749.611496155836,1.35612976575157,0.264264154783816,5.13172044411763,2.87105707065815e-07,2.55210711592397e-06
"620","LOC100243903",1399.17971464729,2018.65368491747,3111.04369999755,3746.00966551358,2568.72169126897,1.00450782662151,0.279767683067267,3.59050700784476,0.000330035356317283,0.00149123792176066
"621","LOC100243910",265.139094258926,259.285734135561,67.5665830724477,116.255472378008,177.061720961236,-1.51242556351463,0.419926017318325,-3.60164767397143,0.000316206720003782,0.00143487804637854
"622","LOC100243911",200.592123746453,160.935972911728,26.8279079846483,9.93636516051346,99.5730924508357,-3.29772954870228,0.5758447235923,-5.72676871662556,1.0236156854679e-08,1.17194383203599e-07
"623","LOC100243915",6612.58887142392,2011.6996613966,78.4964715106377,47.6945527704646,2187.61988927541,-6.09472164471191,0.481149502078665,-12.6670018744308,9.00923713327187e-37,1.19230140903222e-34
"624","LOC100243933",2399.16124243283,1261.65855307342,295.106987831132,538.55099169983,1123.6194437593,-2.1346388239439,0.39251913788824,-5.43830508603553,5.37898113602758e-08,5.47929418159615e-07
"625","LOC100243938",8901.52374882776,4722.77540260712,16775.3915001784,14222.913090759,11155.6509355931,1.18600757613449,0.323171678197348,3.66989948732525,0.000242645859377371,0.00113671730489874
"626","LOC100243943",1544.16214072146,2180.58308976075,306.036876269322,248.409129012837,1069.79780894109,-2.74802145607999,0.297324730485162,-9.24249204429073,2.40821862178163e-20,1.00505655177924e-18
"627","LOC100243948",203.571214693183,308.957330713255,93.4008648354423,95.3891055409293,175.329628945702,-1.44084633085048,0.40762211795675,-3.53475993420788,0.000408145782713122,0.00179734250548537
"628","LOC100243953",1457.7685032663,1230.86216319525,496.813110826821,438.193703578644,905.909370216755,-1.52382284237532,0.267356514268153,-5.69959122390024,1.20095047134505e-08,1.35720897087512e-07
"629","LOC100243963",159.877880807817,245.377687093807,540.532664579581,577.302815825832,380.772762076759,1.46380953557154,0.339470946899827,4.31203185114835,1.61761124008629e-05,0.000101181180676542
"630","LOC100243965",2962.2094313647,2939.56508546791,283.183473171288,150.039113923753,1583.74927598191,-3.7679672383496,0.329426218395882,-11.4379701066219,2.70131850905369e-30,2.44773527604162e-28
"631","LOC100243980",1403.1518359096,964.622405538812,534.570907249659,533.582809119573,858.98198945441,-1.1484128124337,0.294975913183352,-3.8932426720546,9.89131168783072e-05,0.000511763441132723
"632","LOC100243983",676.253644907598,437.110049883705,1598.74459064071,1244.03291809629,989.035300882074,1.35237425729389,0.314573635576261,4.29907056520009,1.71515861692178e-05,0.000106488057833329
"633","LOC100243995",1249.23213699524,1476.23985028906,2711.60595889279,2744.42405733382,2045.37550087773,1.00134636281462,0.241744711258462,4.14216450735102,3.4404341912608e-05,0.000199331146864638
"634","LOC100244001",660.365159858374,863.292348520317,1471.56043426904,1610.68479251923,1151.47568379174,1.01644470782415,0.26972161304004,3.76849558464288,0.000164234389801064,0.000803829436797614
"635","LOC100244014",142.996365443016,146.03449393842,23.8470293196874,8.94272864446212,80.4551543363963,-3.13990296125644,0.604421582331479,-5.19488888723111,2.0484214813831e-07,1.87215113673341e-06
