"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC109121842",12.9167570890158,2.68493357665892,1.28258518952732,2.09337640772885,0.0363155667463605,0.0819156695077134
"LOC100253837",709.114878324714,1.00206403201565,0.282136659295608,3.55169737430591,0.000382754803872391,0.00170267484181712
"LOC100258981",851.658514733584,0.555076221355673,0.266752957180422,2.08086248498546,0.0374464948173741,0.084033209476383
"LOC100264152",503.696211440996,0.687656812590378,0.284028455960676,2.4210842194121,0.0154742917321524,0.0406272479265811
"LOC104877505",23.1004068730705,2.26733956041066,0.908236146623961,2.49642074788442,0.0125453698629445,0.0340662338232981
"LOC100241870",1298.88805363523,-0.167308752228912,0.251205666909011,-0.666023001342213,0.505396398518918,0.636483688261852
"LOC100255434",203.864145713674,-4.9337942406797,0.454011812464048,-10.8671054479896,1.65364134628181e-27,1.19657011948939e-25
"LOC100260504",974.585085449674,0.218606883438313,0.282818488828068,0.772958247334421,0.439547091024462,0.576782609679946
"LOC100246999",2417.03887666878,0.192409517122632,0.255035633434582,0.754441701073065,0.450584039462548,0.587271513400843
"LOC100264179",221.278405719798,-0.984925058667046,0.450844341483926,-2.18462331239476,0.0289164771917958,0.0681208402845958
"LOC100241893",1086.2027451979,1.90868234939729,0.277864728569479,6.86910627060761,6.46053669322568e-12,1.19668652045053e-10
"LOC100247026",5531.25900665123,1.2634159974604,0.357267763945062,3.53632800090712,0.000405730604713897,0.00178748945344388
"LOC100853046",16.8879786596622,0.603449596239023,1.17174837175143,0.514999304276429,0.606553506169604,0.721167346185221
"LOC100252134",1049.57186676327,0.0510905870671361,0.257001145174329,0.198795172809368,0.842422972171886,0.89610176660196
"LOC100257258",2432.6839706179,0.162486177283055,0.243833515780484,0.666381636515206,0.505167197021041,0.636274706359982
"LOC100262369",588.383592614797,0.790786732353468,0.306083984524059,2.58356128492998,0.00977860924551677,0.0278621109890673
"LOC100252153",134.594741149331,-3.36290300974807,0.50715091696529,-6.63097097382992,3.33485815657362e-11,5.61842601990242e-10
"LOC100248657",273.936842753915,0.128891433132536,0.345524556083706,0.373031180745692,0.709125237304508,0.800806336586621
"LOC100253752",23.346936103998,-0.307725099443538,1.01658713059417,-0.302704106891143,0.762115367702644,0.840454893360391
"LOC100267528",7659.57810910597,0.778503757622791,0.246246447920315,3.16148218257635,0.00156968421113546,0.00583009002791743
