ID,A1_A,A1_B,AF_A,AF_B
LOC100256507,1010.560578,714.6011463,552.8667526,757.2487173
LOC100251363,2371.081823,4084.764365,4736.003146,4888.014237
LOC104880135,14.4178552,20.47034534,24.74102507,26.23263455
LOC100249622,1777.328331,1786.502866,1464.478369,2599.654084
LOC109122924,152.0428366,107.0040779,51.38520592,113.6747497
LOC100258232,370.9320928,392.6584424,318.7785923,464.3176315
LOC100253105,27.52499628,52.10633358,42.82100494,70.82811328
LOC100254655,811.3320333,1179.836268,1438.785766,1277.529302
LOC100266712,30.1464245,143.2924174,202.68609,162.6423342
LOC100258240,2005.392586,1195.654262,913.514772,1134.998655
LOC100265119,150.7321225,185.1635783,176.9934871,184.502863
LOC100246122,1150.806987,1181.697208,1357.901645,1275.78046
LOC100258143,1939.856881,1967.944563,1827.981122,1850.275157
LOC100247891,783.807037,886.7381412,941.1105307,841.1931478
LOC100242747,1861.214034,1838.609199,1658.600258,1525.86491
LOC100265035,481.0320779,424.2944306,453.9026523,472.1874219
LOC100247983,4354.192269,4391.819545,5573.391687,3359.526064
LOC100256494,66.84641955,162.8322924,293.0859893,164.3911765
LOC104880156,503.3142178,422.4334901,458.6605418,340.149828
LOC100251346,222.8213985,209.3558046,206.4924016,194.1214957
LOC100264968,8237.838173,8294.211742,9251.240222,7224.467554
LOC100263361,1195.371267,1712.995717,1781.353805,1604.562813
LOC100258226,123.2071262,172.1369949,297.8438788,194.1214957
LOC100253093,31.45713861,34.42739897,47.57889437,42.84663643
LOC100242829,60.292849,86.53373256,67.56203001,62.95832291
LOC100265116,715.6499034,1156.574511,1082.895636,1083.407807
LOC100254648,553.1213539,575.9610801,636.6056067,675.053129
LOC100241089,146.7999802,231.6870904,254.071296,269.3217147
LOC100251252,242.4821101,318.220823,627.0898278,348.0196183
LOC100258132,40.63213737,13.0265834,9.515778875,14.86515958
LOC100253004,500.6927895,415.9201984,479.5952553,484.429318
LOC100259768,4141.856584,3559.979148,3481.82349,3585.126721
SAMDC,24595.55025,19173.26982,18759.40647,16968.14245
LOC100249555,1234.69269,1123.077583,894.4832142,1090.403176
LOC100244393,133.6928391,174.9284056,209.3471352,172.2609669
LOC100266775,1086.581996,728.5581999,587.1235566,579.7412235
LOC100251337,70.77856187,69.78526819,72.31991945,68.20484982
LOC100266718,739.2427573,614.1103601,557.6246421,636.5785983
LOC100261517,36.69999504,34.42739897,40.91784916,29.73031915
LOC100256430,1409.017667,955.5929391,823.1148727,950.4957918
LOC100251278,862.4498835,792.7606467,909.7084604,695.1648155
LOC104880653,51.11785024,20.47034534,26.64418085,23.60937109
LOC104880654,66.84641955,111.6564291,67.56203001,76.94906134
LOC100246134,4102.53516,4440.203997,3781.570525,4842.544337
LOC100241027,204.471401,151.6666495,136.0756379,146.9027535
LOC104880195,266.0749641,102.3517267,103.7219897,109.3026439
LOC100249684,962.0641558,749.0285453,832.6306515,690.7927097
LOC100244373,330.2999554,369.3966863,306.4080798,381.2476221
LOC100263292,3611.01737,3491.12435,3657.865399,3481.070604
LOC100258158,8402.988151,7913.649413,7047.385835,10618.09604
LOC100253025,566.228495,614.1103601,554.7699084,723.1462924
LOC100247903,770.6998959,364.7443351,468.1763206,356.7638298
LOC100247878,2224.281843,2006.093843,2273.319573,1832.786734
LOC100242760,7324.27044,4536.972903,3429.486706,4155.249312
LOC100854034,958.1320135,846.7279207,903.0474152,748.5045058
LOC100266696,1381.492671,1223.568369,1276.065947,1335.241098
LOC100259859,233.3071114,288.4457752,246.4586729,286.8101377
LOC100249627,1677.714059,1898.159295,1904.107353,1490.013642
LOC100247873,454.8177957,1420.82806,928.7400182,1481.269431
LOC100254722,1807.474756,2033.07748,2025.909322,1776.82378
LOC100249600,478.4106497,747.1676048,669.9108328,682.9229194
LOC100244449,1005.317721,833.7013373,604.2519585,796.5976691
LOC100261572,955.5105853,1218.916018,1178.053425,1146.36613
LOC100261483,2084.035433,1130.521345,1216.11654,1063.29612
LOC104880233,199.2285445,214.0081558,234.0881603,222.1029725
LOC100854674,102.2357005,58.61962528,78.98096466,54.2141114
LOC100855399,962.0641558,1371.513138,1159.973445,1685.009559
LOC100240999,484.9642202,429.8772521,374.9216877,522.9038486
LOC100263256,583.2677784,790.8997062,681.3297674,933.8817899
LOC100254716,314.5713861,811.3700515,726.0539281,694.2903944
LOC100249597,1481.106943,1552.954835,1651.939213,1413.939002
LOC104880245,290.9785321,252.1574357,307.3596577,260.5775032
LOC100266794,1347.414104,963.9671713,926.8368624,1002.08664
LOC109123005,330.2999554,124.6830125,161.7682409,160.8934919
LOC100251322,1087.89271,1407.801477,1151.409244,1314.254991
LOC104880250,4963.67433,5205.050537,4892.061919,5157.335952
LOC100241074,221.5106844,360.0919839,303.5533461,301.6752973
LOC104880255,298.8428168,192.6073402,257.8776075,210.7354975
LOC100854940,616.0356311,645.7463483,647.0729635,553.5085889
LOC100852583,2457.588954,3265.950551,2693.916999,2608.398295
LOC100265010,213.6463997,212.1472153,154.1556178,244.8379224
LOC100248212,3647.717365,3150.572241,3522.741339,3166.27899
LOC100243095,403.6999455,519.2023953,451.9994965,621.7134388
LOC100251075,1.310714109,13.0265834,19.03155775,6.120948061
LOC109123022,125.8285544,28.84457752,39.96627127,28.855898
LOC100249479,2335.692542,3324.570177,3095.482868,2666.110091
LOC100254591,726.1356162,575.0306099,528.1257275,499.2944776
LOC100256233,308.0178156,234.4785011,208.3955574,237.8425532
LOC104880278,6.553570544,7.44376194,17.12840197,11.36747497
LOC100242603,7047.709763,2050.756415,7372.825472,1889.624109
LOC100266640,448.2642252,496.8711095,327.3427933,446.8292085
LOC100247740,2786.578195,2244.294225,2076.34295,1970.945276
LOC100240845,52.42856435,29.77504776,61.85256269,49.84200564
LOC100252853,2975.321027,3046.359574,3607.431771,2946.799281
LOC100257993,934.5391595,914.6522484,1161.876601,855.1838862
LOC100251079,20.97142574,48.38445261,78.02938677,47.21874219
LOC100264763,897.8391645,936.9835343,1011.527294,801.844196
LOC100263129,357.8249517,447.5561867,355.8901299,421.4709951
LOC100247607,415.4963725,571.3087289,503.3847025,523.7782698
LOC100252714,230.6856831,171.2065246,176.9934871,167.01444
LOC100257864,794.2927499,1138.895577,1115.249284,1324.748045
LOC100263223,30.1464245,51.17586334,48.53047226,27.98147685
LOC100240870,167.7714059,160.0408817,182.7029544,154.7725438
LOC100240962,572.7820655,590.848604,596.6393354,786.1046153
LOC100245965,120.585698,191.67687,171.2840197,157.3958073
LOC100246057,273.9392487,220.5214475,328.2943712,304.2985607
LOC100251196,79.95356063,259.6011977,222.6692257,466.0664738
LOC100251099,1218.964121,1613.435401,1984.039895,1517.120698
LOC100256348,10.48571287,47.45398237,40.91784916,59.46063831
LOC100256260,2495.599663,1635.766686,1797.530629,1657.028082
LOC100261435,11.79642698,13.0265834,17.12840197,11.36747497
LOC100261354,495.4499331,477.3312344,713.6834156,348.0196183
LOC100266558,20.97142574,25.12269655,14.27366831,36.72568837
LOC100245943,728.7570445,957.4538796,879.257968,893.6584169
LOC100251085,534.7713564,584.3353123,569.0435767,610.3459638
LOC100244217,2599.146078,3132.893307,3239.171129,2994.892444
LOC109123035,5.242856435,15.81799412,24.74102507,18.36284418
LOC100266542,4609.78152,3158.016003,3481.82349,2438.760592
LOC100244197,4516.720819,2042.382182,2149.614448,1994.554647
LOC100254469,996.1427226,818.8138134,851.6622093,861.3048343
LOC100249383,1205.85698,987.2289274,1334.112198,1052.803066
LOC100254488,583.2677784,586.1962528,552.8667526,834.1977786
LOC100259590,116.6535557,291.2371859,289.2796778,386.494149
LOC100259604,11.79642698,26.05316679,8.564200987,19.23726533
LOC100264789,7239.074023,5597.708979,4861.611427,6229.376284
LOC100264769,385.349948,432.6686628,496.7236573,428.4663643
LOC100242500,2500.842519,2205.214475,2032.570368,2228.025094
LOC100257870,11.79642698,19.53987509,18.07997986,16.61400188
LOC100240965,293.5999604,322.8731742,294.9891451,321.7869838
LOC100246062,5519.417112,6664.027877,7969.464808,5912.835827
LOC100853782,525.5963576,599.2228362,353.0353963,515.9084794
LOC100251202,669.7749096,677.3823366,618.5256269,663.685654
LOC100252740,614.724917,525.715687,480.5468332,591.9831196
LOC100256355,138.9356955,333.1083468,256.9260296,361.1359356
LOC100261441,979.1034392,1062.597017,1227.535475,1051.054224
LOC100244315,838.8570296,996.5336298,1174.247113,1177.845291
LOC100249470,1488.971228,964.8976415,807.8896265,919.8910515
LOC100264875,73.39999009,53.96727407,56.14309536,46.34432103
LOC109123047,38.01070915,61.41103601,61.85256269,77.82348249
LOC100257887,1137.699846,1278.466113,1356.950068,1523.241646
LOC100252841,293.5999604,151.6666495,113.2377686,168.7632823
LOC100257984,284.4249616,414.9897282,304.504924,562.2528005
LOC104880458,58.98213489,114.4478398,90.39989931,68.20484982
LOC104880457,27.52499628,42.80163116,23.78944719,25.3582134
LOC100261340,36.69999504,126.543953,52.33678381,105.8049593
LOC100266547,166.4606918,280.071543,213.1534468,291.1822435
LOC100244202,702.5427623,979.7851654,1532.991977,1050.179803
LOC100263023,1752.424763,1746.492645,2022.103011,1803.056415
LOC100240759,929.2963031,796.4825276,791.7128024,940.0027379
LOC100245855,769.3891818,862.5459148,858.3232545,791.3511422
LOC100249369,87.81784529,93.04702426,58.99782902,125.9166458
LOC100254476,1571.546216,2002.371962,2119.163955,1888.749687
LOC100251219,437.7785123,214.0081558,244.5555171,199.3680226
LOC100242487,7.864284652,9.304702426,5.709467325,21.86052879
LOC100854173,31.45713861,40.01022043,29.49891451,25.3582134
LOC109123058,28.83571039,46.52351213,19.98313564,37.60010952
LOC100252727,657.9784826,588.9876635,725.1023503,524.6526909
LOC100256374,697.2999058,1239.386363,964.8999779,1049.305382
LOC100261458,16878.06558,11829.06819,10113.36979,13212.5036
LOC100263011,161.2178354,283.793424,255.0228738,317.414878
LOC100261447,1925.439026,2590.429155,2520.729824,2205.290144
LOC100266653,1698.685485,980.7156357,1194.230249,1119.259074
LOC100266664,1386.735527,618.7627113,997.2536261,911.1468399
LOC100244321,1149.496273,869.0592065,906.8537268,779.1092461
LOC100244331,196.6071163,225.1737987,228.378693,164.3911765
LOC100249476,450.8856534,325.6645849,354.938552,302.5497184
LOC100254585,1486.349799,647.6072888,796.4706918,796.5976691
LOC100249487,86.50713118,143.2924174,77.07780888,72.57695558
LOC100264879,228.0642549,123.7525423,247.4102507,211.6099187
LOC100252847,39.32142326,15.81799412,26.64418085,13.11631727
LOC100263123,1030.221289,694.1308009,822.1632948,844.6908324
LOC100240864,878.1784529,292.1676562,451.0479187,503.6665833
LOC100256255,585.8892066,237.2699119,311.1659692,368.1313048
LOC100254597,2144.328282,920.2350699,782.1970235,956.6167398
LOC100254483,184.8106893,70.71573843,96.10936663,118.0468555
LOC104880515,13.10714109,13.0265834,21.88629141,21.86052879
LOC104880521,81.26427474,48.38445261,36.15995972,52.46526909
LOC100266020,23.59285396,20.47034534,36.15995972,20.98610764
LOC100259196,241.171396,165.6237032,162.7198188,201.1168649
LOC100264375,876.8677387,980.7156357,1135.23242,1085.156649
LOC100242090,1289.742683,1217.055077,1074.331435,1359.724891
LOC100267636,3059.20673,2481.564137,3226.800616,2263.00194
LOC100247229,471.8570791,535.9508597,722.2476166,441.5826815
LOC100252350,3723.738783,1919.56011,1741.387534,1859.893789
LOC100257483,12147.69836,8448.669802,6367.959223,7589.975596
LOC100262608,31622.28859,17844.55831,14606.72057,15506.11028
LOC100267769,901.7713068,894.1819031,1037.219897,815.8349344
LOC100260931,381.4178056,508.9672227,544.3025516,486.1781603
LOC100266135,64.22499133,125.6134827,76.126231,109.3026439
LOC104880550,260.8321076,208.4253343,197.9282006,209.8610764
LOC100245452,40.63213737,18.60940485,7.6126231,24.48379224
LOC100250579,13.10714109,11.16564291,21.88629141,7.869790364
LOC100250567,69.46784776,88.39467304,84.69043198,55.08853255
FAOMT,201.8499727,232.6175606,235.9913161,142.5306477
LOC100259084,184.8106893,187.0245188,232.1850045,217.7308667
LOC100264256,99.61427226,113.5173696,115.1409244,269.3217147
LOC104880571,14.4178552,14.88752388,19.03155775,11.36747497
LOC100247115,373.553521,235.4089714,204.5892458,405.7314143
LOC100257370,680.2606224,353.5786922,2753.866406,351.5173029
LOC100262484,15546.38004,12108.20927,17525.20995,13046.36358
LOC100267642,14.4178552,21.40081558,22.8378693,18.36284418
LOC100255760,5529.902825,2644.396429,2194.338609,2734.314941
LOC100266036,4642.549373,4415.081301,3563.659189,4637.055367
LOC100260936,4567.838669,3639.069119,3995.675549,2614.519243
LOC100852520,5082.949314,2891.901514,2458.877261,2845.366427
LOC100243727,389.2820903,428.9467818,501.4815467,604.2250157
LOC100248862,500.6927895,461.5132403,450.0963408,487.0525814
LOC100243822,32.76785272,16.74846437,17.12840197,19.23726533
LOC100253955,399.7678032,831.8403968,444.3868734,742.3835577
LOC100259092,10819.94497,7894.109538,6835.183966,9633.497827
LOC100248968,678.9499083,629.9283542,568.0919988,728.3928193
LOC100264264,6900.909782,5784.733498,5854.107164,5861.244979
LOC100254075,1211.099836,1752.075467,1540.6046,1955.205695
LOC100242085,3170.617429,3126.380015,3676.896957,2787.654631
LOC109123212,6.553570544,59.55009552,39.01469339,25.3582134
LOC100247222,259.5213935,256.8097869,194.121889,225.6006571
LOC100241985,5295.284999,3007.279824,2629.209703,2982.650548
LOC104877364,711.717761,760.1941882,828.82434,795.7232479
LOC100257476,566.228495,599.2228362,668.007677,504.5410045
LOC109123214,38.01070915,48.38445261,52.33678381,58.58621716
LOC100247122,2347.488969,4327.617098,4985.316552,4447.305977
LOC100252245,9176.309475,6646.348943,5570.536953,6614.121591
LOC100245446,173.0142624,185.1635783,165.5745524,164.3911765
LOC100250573,6.553570544,14.88752388,8.564200987,13.11631727
LOC100257379,12015.31623,5832.18748,5177.535286,5291.996809
LOC100260828,3466.838818,3066.829919,4614.201176,2525.328286
LOC100262494,741.8641855,366.6052756,291.1828336,313.9171934
LOC100852958,2061.753293,809.509111,657.5403202,722.2718712
LOC100852987,79.95356063,86.53373256,56.14309536,82.19558825
LOC100243721,4519.342247,2894.692925,3503.709782,2642.50072
FLC,1364.453387,1695.316782,1213.261807,1211.073295
LOC104880621,6.553570544,170.2760544,89.44832142,136.4096996
LOC109123217,191.3642599,134.9181852,188.4124217,143.4050689
LOC100243827,2154.813995,2197.770713,2315.189,2372.304584
LOC100248973,2321.274687,2629.508905,2515.020357,2492.974703
LOC100254080,452.1963675,863.4763851,630.8961394,764.2440865
LOC100259208,803.4677487,820.6747539,1064.815656,795.7232479
LOC109121405,247.7249666,402.893615,311.1659692,394.3639394
LOC100266157,211.0249715,159.1104115,164.6229745,170.5121246
LOC100243839,96.99284405,143.2924174,116.0925023,120.6701189
LOC100254092,6176.08488,3946.124299,2355.155271,3137.423092
LOC100248988,2.621428217,6.513291698,10.46735676,41.97221528
LOC100853551,41.94285148,19.53987509,22.8378693,26.23263455
LOC109123223,1.310714109,14.88752388,6.661045212,20.11168649
LOC100266054,131.0714109,262.3926084,258.8291854,201.1168649
LOC100259104,820.5070321,722.0449082,739.3760186,682.0484982
LOC100253968,1298.917682,689.4784497,533.8351949,846.4396747
LOC100243734,668.4641955,1189.14097,1192.327093,1348.357416
LOC100260846,2776.092482,2786.758376,2499.79511,2588.286609
LOC100266047,14.4178552,40.94069067,73.27149734,69.07927097
LOC100255776,752.3498984,602.9447172,438.6774061,676.8019713
LOC100260840,1192.749839,823.4661647,651.8308529,761.620823
LOC104880782,191.3642599,218.660507,225.5239593,170.5121246
LOC100245461,370.9320928,488.4968773,435.8226725,364.6336202
LOC100267777,895.2177363,876.5029685,912.5631941,926.0119995
LOC100250592,8037.298915,9585.704439,11076.36661,9308.213159
LOC100257492,78.64284652,48.38445261,47.57889437,48.09316334
LOC100245467,2523.124659,1560.398597,1754.709624,1155.110341
LOC100253975,3569.074518,3379.467921,3019.356637,3390.130805
LOC100267681,849.3427425,1174.253446,1030.558852,1091.277597
LOC100245367,225.4428267,276.349662,200.7829343,219.479709
LOC100250497,959.4427276,822.5356944,866.8874555,821.9558825
LOC100248997,5296.595713,3700.480155,3284.846868,3991.732557
LOC100255676,621.2784875,441.042895,393.0016675,473.061843
LOC100254102,1702.617627,2125.194034,2415.104678,2124.843398
LOC100260747,1806.164042,1535.2759,2191.483875,1356.227206
LOC100265957,1905.778314,1662.750323,1700.469685,1585.325548
LOC100854260,57.67142078,42.80163116,48.53047226,66.45600752
LOC100250599,369.6213787,369.3966863,341.6164616,554.3830101
LOC100255784,432.5356559,249.366025,163.6713966,250.0844494
LOC100253980,157.285693,138.6400661,110.3830349,186.2517053
LOC100254113,5202.224298,4481.144688,5423.042381,5383.81103
LOC100249010,935.8498736,811.3700515,802.1801591,766.8673499
LOC100259233,5354.267134,3610.224541,3177.318566,3432.977441
LOC100264285,4473.467253,2633.230786,2039.231413,2194.79709
LOC100264409,7094.895471,8170.4592,8562.297831,7937.120793
LOC100254108,448.2642252,705.2964439,709.8771041,726.643977
LOC100259228,1200.614124,1423.619471,926.8368624,1466.404271
LOC100264403,15.7285693,21.40081558,16.17682409,7.869790364
LOC100242118,390.5928044,552.6993241,533.8351949,608.5971215
LOC100247251,575.4034937,611.3189494,482.4499889,510.6619525
LOC100242123,1306.781966,1114.703351,1005.817827,1134.124234
LOC100247256,996.1427226,932.331183,736.5212849,1061.547278
LOC100250606,218.8892562,164.6932329,253.1197181,200.2424437
LOC100257506,163.8392636,553.6297943,356.8417078,564.8760639
LOC100252378,619.9677734,613.1798898,751.7465311,660.1879694
LOC100262641,435.1570841,602.9447172,905.9021489,986.347059
LOC100253986,138.9356955,135.8486554,150.3493062,138.1585419
LOC104880861,66.84641955,42.80163116,51.38520592,98.80959013
LOC100242008,2418.267531,1671.124556,1979.282006,1587.948811
LOC100855410,32.76785272,64.20244674,78.02938677,50.71642679
LOC104880871,1922.817598,1418.03665,979.1736462,1584.451127
LOC100259206,3533.685237,3338.52723,3383.810968,3108.567194
LOC104880872,260.8321076,452.2085379,409.1784916,396.9872028
LOC100267783,1110.17485,1166.809684,1053.396721,1048.430961
LOC100248984,128.4499827,77.22903013,88.49674353,84.8188517
LOC100243837,55.04999257,73.50714916,71.36834156,75.20021904
LOC100260954,3679.174503,2359.672535,2637.773904,2353.94174
LOC100262625,4403.999405,3175.694938,2834.750527,3298.316584
LOC100255660,1588.5855,1268.230941,1399.771072,1372.841208
LOC100250476,13835.89813,13509.49745,10555.85351,15824.39958
LOC100245345,2595.213935,1627.392454,1636.713966,2200.043617
LOC100267660,1405.085525,1795.807568,1432.124721,2079.373498
LOC100262502,840.1677437,1263.578589,1219.922852,1217.194243
LOC100257494,4520.652961,3294.795129,3402.842526,3316.679428
LOC100252364,791.6713217,637.3721162,783.1486014,773.8627191
LOC100852698,309.3285297,462.4437106,451.9994965,455.57342
LOC100247241,12429.50189,11196.34843,10022.01831,11760.09007
LOC100257384,659.2891967,708.0878546,956.3357769,770.3650345
LOC100242104,4101.224446,3605.57219,2714.851713,3981.239503
LOC100264392,1013.182006,1276.605173,1711.88862,1206.701189
LOC100259213,2542.785371,3371.093689,4085.123871,3873.685701
LOC100247128,1305.471252,1134.243226,1315.08064,888.41189
LOC100241990,1378.871242,978.8546952,780.2938677,892.7839958
LOC100254097,373.553521,272.6277811,216.0081805,277.1915051
LOC100259097,2663.371069,2563.445518,3144.964918,2503.467757
LOC100248991,40202.22314,24110.34493,19477.84778,19441.87988
LOC100243843,2086.656861,1641.349508,2187.677563,1419.185529
