ID,F1_A,F1_B,AF1_A,AF1_B
LOC100265739,25.02746456,17.97814447,49.85454189,65.90014346
LOC100264000,7207.909792,8170.067874,3026.091558,2245.047584
LOC100258831,103.4468535,103.8737236,89.42163862,179.9296052
LOC100260519,343.7105132,445.4584685,853.0666056,969.9908757
LOC100255449,2027.224629,1696.93708,851.4839217,685.6576724
LOC100250268,2577.828849,2624.809092,1495.636257,1163.2486
LOC100253683,9578.844934,8500.665975,8328.082521,7495.585981
LOC100248579,2884.832414,2994.35984,1974.398127,2079.927
LOC100243446,1029.463042,1011.770019,1307.296876,1051.440491
LOC100265766,819.2323398,820.0031448,848.318554,813.7557041
LOC100267452,223.5786834,213.740162,182.008645,241.3870423
LOC100260553,135.1483086,160.8045144,170.9298579,152.5329163
LOC100257187,280.307603,278.6612392,386.9662061,502.7662631
LOC100255480,495.5437982,392.5228209,379.0527867,400.5840181
LOC100250300,300.3295747,180.7802305,192.2960901,170.3037415
LOC100252061,497.2122958,512.3771173,469.2657673,452.4155916
LOC100253760,1885.40233,1608.045144,853.8579475,576.070917
LOC104879810,0.0,6.991500626,50.64588382,69.60239871
LOC104879811,548.9357226,530.3552618,509.6242059,445.0110811
LOC100248665,447.1573667,392.5228209,104.4571354,91.81593022
LOC100245180,2310.869227,2158.376122,1252.694283,973.6931309
LOC100267480,9126.682075,10709.98017,7941.907656,6056.149139
LOC109122895,70.07690076,36.95507474,16.61818063,14.06856995
LOC104879814,76.7508913,72.91136367,211.2882966,181.4105073
LOC100244659,3407.072175,2389.095642,1744.908966,1680.823884
LOC100258338,1064.501492,1002.780947,881.5549152,955.1818547
LOC100265237,255.2801385,271.6697386,268.2649159,225.0971192
LOC100266980,4503.275122,4555.462051,2834.58681,2385.733284
LOC100244655,281.9761007,317.6138856,356.8952125,382.0727419
LOC100261792,25.02746456,4.993929019,26.90562578,37.76300356
LOC100261796,1508.321864,1652.990505,1565.274347,1726.731849
LOC100256697,1206.323792,1178.567248,847.527212,726.3824802
LOC100251563,23.35896692,37.95386054,169.347174,166.6014863
LOC100855116,4493.264137,4549.469336,3535.715764,3317.961156
LOC100263560,21.69046928,40.95021795,172.5125418,302.1040285
LOC100258418,1758.596509,1965.610462,1039.823302,1032.929215
LOC100247992,1449.924447,1326.387547,1111.835418,956.6627568
LOC100242856,18.35347401,4.993929019,33.23636126,47.38886721
LOC100251570,755.8294296,785.0456417,663.1445413,789.3208195
LOC100241203,3.336995274,16.97935866,7.913419347,8.885412602
LOC100258333,120.1318299,119.8542964,103.6657934,144.3879548
LOC100246426,385.4229542,367.5531758,112.3705547,94.03728337
LOC100241302,300.3295747,248.6976651,32.44501932,31.83939516
LOC100232948,0.0,0.0,8.704761282,29.61804201
ADF,4399.828269,3925.228209,2546.538346,2742.63069
LOC100260000,215.2361952,214.7389478,231.0718449,200.6622346
LOC100265201,497.2122958,478.4184,670.2666187,559.0405429
MYB14,1159.605858,1221.515038,346.6077674,496.1022036
LOC100248145,9593.861413,9235.772327,7950.612418,9086.074836
LOC100253273,4853.659626,4731.248352,4987.828214,6667.021256
LOC100852749,225.247181,158.8069428,34.81904513,55.53382876
LOC100258408,2948.235325,2826.563824,1540.742747,1452.024509
LOC100263547,789.1993823,638.2241286,1221.040605,1577.901188
LOC100246409,100.1098582,94.88465135,220.7843998,341.3479341
LOC100258306,90.0988724,115.8591532,32.44501932,27.39668886
LOC100263447,3151.792036,3119.208065,2920.843081,2570.846046
LOC100251552,5706.261919,5489.326777,3872.827428,3426.80746
LOC100256678,592.3166612,577.2981945,786.5938831,971.4717778
LOC100261778,3116.753586,2522.93294,1754.405069,1678.602531
LOC109122932,13.3479811,10.98664384,7.122077412,9.625863652
LOC100266964,2272.493782,2360.130854,1964.110682,1586.046149
LOC100244642,1248.036233,1713.916439,2161.154824,3255.022816
LOC100261673,1917.103785,1601.053643,1293.844063,1530.512321
LOC100249789,458.8368502,415.4948943,701.1289541,858.9232182
LOC100249688,307.0035652,449.4536117,834.8657411,750.0769138
LOC100254997,31.7014551,19.97571607,2.374025804,8.885412602
LOC100260094,290.3185888,314.6175282,365.5999738,386.5154482
LOC100243005,352.0530014,413.4973227,498.5454189,599.7653506
LOC100248126,4191.266064,4282.793526,4437.84557,4949.91527
LOC100254924,3450.453113,2946.418121,2801.350449,2721.89806
LOC100253251,271.9651148,281.6575966,504.0848124,451.6751406
LOC100260023,138.4853039,138.8312267,307.8320126,324.31756
LOC100258384,203.5567117,166.7972292,257.1861288,337.6456789
LOC100265228,622.3496186,677.1767749,1216.292554,1366.872639
LOC100242937,802.5473634,561.3176217,873.6414959,835.2287846
LOC100246385,3513.856024,3371.900873,2764.94872,2096.957374
LOC100251529,438.8148785,420.4888234,208.1229288,247.3106508
LOC100256658,5.005492911,0.0,21.36623224,34.80119936
LOC100266944,340.373518,390.5252492,811.125483,1140.294617
LOC100254904,253.6116408,171.7911582,618.038051,733.0465396
LOC100248061,2526.105423,2374.113855,2567.113236,2913.674882
LOC100265208,312.0090581,348.5762455,580.0536381,574.5900149
LOC100242917,301.9980723,273.6673102,287.2571223,424.2784517
LOC100253191,300.3295747,278.6612392,193.0874321,333.2029726
LOC100258327,518.9027651,504.3868309,443.9428254,358.3783083
LOC100258309,23.35896692,21.97328768,88.63029668,94.03728337
LOC100263451,36.70694802,39.95143215,60.93332897,71.08330081
LOC100241175,41.71244093,23.97085929,170.9298579,202.1431367
LOC100246295,16.68497637,18.97693027,65.68138058,87.37322392
LOC100251440,73.41389603,42.94778956,101.2917676,114.0294617
LOC104879853,130.1428157,142.8263699,396.4623093,455.3773958
LOC100264327,100.1098582,73.91014947,164.5991224,216.9521577
LOC100266863,35.03845038,29.96357411,91.00432249,134.7620911
LOC100244540,15.01647873,20.97450188,17.40952256,27.39668886
LOC100249689,170.186759,167.796015,226.3237933,248.0511018
LOC100254819,1937.125757,1618.033002,1856.488179,2219.131797
LOC100265301,250.2746456,323.6066004,501.7107866,479.8122805
LOC104879818,180.1977448,217.7353052,146.3982579,128.8384827
LOC100248131,1821.99942,1461.223631,1967.27605,2308.726374
LOC100253255,23.35896692,10.98664384,56.9766193,100.7013428
LOC100246389,136.8168062,270.6709528,138.4848386,202.1431367
LOC100251533,508.8917793,595.276339,140.0675224,121.4339722
LOC100263471,12590.48317,11903.52921,10276.36636,10329.29215
LOC100256663,18.35347401,22.97207349,202.5835353,339.867032
LOC100260006,26.69596219,41.94900376,30.07099352,23.6944336
LOC100263455,28.36445983,44.94536117,45.10649028,74.04510501
LOC100241197,115.126337,189.7693027,146.3982579,193.2577241
LOC100244545,789.1993823,987.7991599,1074.642347,895.2053196
LOC100246316,41.71244093,90.88950814,659.1878316,1152.141834
LOC100260103,58.3974173,90.88950814,163.0164385,189.5554688
LOC100251462,15241.72591,12997.19966,11430.1429,12880.88647
LOC100265305,191.8772283,193.7644459,112.3705547,105.1440491
LOC100243013,1099.539943,1285.437329,1078.599057,1014.417939
LOC104879820,10.01098582,9.987858037,15.82683869,42.94616091
LOC100256598,270.2966172,209.7450188,178.0519353,165.8610352
LOC100261695,3855.898039,3951.196639,2836.960836,2912.934431
LOC100232877,1261.384214,1022.756663,959.1064248,994.4257604
LOC100244562,5148.983708,5354.490694,4793.94944,4791.458746
LOC100249710,9964.267888,9223.786897,5678.669723,6036.156961
LOC104879822,30.03295747,26.9672167,26.90562578,28.13713991
LOC104879823,41.71244093,24.96964509,22.94891611,27.39668886
LOC100254834,6665.64806,5009.909591,5408.822124,2007.362797
LOC100259944,221.9101857,163.8008718,453.4389286,292.4781648
LOC100265138,684.0840312,572.3042655,568.974851,546.452875
LOC100244630,3707.40175,3206.10243,3525.428319,1700.075611
LOC109122934,0.0,0.998785804,21.36623224,31.09894411
LOC100249779,126.8058204,118.8555106,196.2527998,257.6769655
LOC100260011,143.4907968,69.91500626,97.33505797,131.8002869
LOC100265217,215.2361952,158.8069428,92.58700636,142.1666016
LOC100854532,2567.817863,2394.089571,2517.258694,2554.556123
LOC104879855,118.4633322,83.89800751,37.19307093,31.83939516
LOC100242849,1778.618481,1897.693027,2167.485559,2285.772392
LOC100258320,1958.816226,2167.365194,1984.685572,1686.747492
LOC100251450,200.2197164,210.7438046,345.0250835,518.3157351
LOC100256585,7875.308847,7210.234717,5027.395311,4032.496419
LOC100249696,11.67948346,5.992714822,30.86233545,37.02255251
LOC100254826,93.43586768,110.8652242,79.9255354,98.47998967
LOC100247988,5853.089711,5149.739604,4041.38326,4105.060622
LOC100258397,2149.024957,2423.05436,2114.465649,1674.159824
LOC100263538,35.03845038,39.95143215,5.539393543,19.2517273
LOC100253278,877.6297571,674.1804175,683.7194316,706.3903018
LOC100258412,12835.75232,10747.93403,8457.862598,6863.240784
LOC100241271,1346.477593,997.7870179,217.619032,228.0589234
LOC100246400,2863.141945,2920.44969,1703.759185,1374.277149
LOC100251541,583.974173,716.1294213,538.9038575,579.7731723
LOC100256669,38.37544565,43.94657536,28.48830965,23.6944336
LOC100261770,687.4210265,616.2508409,292.7965158,324.31756
LOC100263553,2412.647583,2054.502398,1273.269173,1126.226047
LOC100265222,874.2927618,950.8440851,1390.387779,1742.281321
LOC100241287,4695.152351,4184.912518,4156.127841,4261.295794
LOC100241187,583.974173,732.1099941,285.6744384,217.6926087
LOC100246307,40.04394329,17.97814447,279.3437029,419.8357454
LOC109122918,53.39192439,32.95993152,15.03549676,25.17533571
LOC100256590,1268.058204,1537.131352,1278.017225,1281.720768
LOC104879825,522.2397604,430.4766814,202.5835353,179.9296052
LOC100265126,595.6536564,492.4014012,411.497806,515.3539309
LOC100243021,83.42488185,112.8627958,3.956709673,3.702255251
LOC100248141,45.0494362,24.96964509,44.31514834,54.05292666
LOC100251558,482.1958171,337.5896017,238.1939223,272.4859865
LOC100253269,105.1153511,101.876152,148.7722837,125.1362275
LOC100256684,1581.73576,1284.438544,2097.056127,2824.080305
LOC104879826,16.68497637,16.97935866,79.9255354,108.1058533
LOC100241277,7541.609319,6425.189075,3800.02397,3246.137404
LOC100261783,834.2488185,546.3358346,777.0977799,773.0308964
LOC100232923,6.673990548,2.996357411,38.7757548,42.20570986
LOC100244646,2023.887634,1911.676028,2649.412797,2867.026466
LOC100261775,707.4429981,847.9691473,1044.571354,1045.516883
LOC100254930,1449.924447,1711.918868,1555.778244,1403.15474
LOC100249785,548.9357226,580.294552,45.10649028,37.76300356
LOC100264869,627.3551115,541.3419056,576.0969284,601.9867038
LOC100249357,141.8222991,177.7838731,262.7255223,266.5623781
LOC100244194,13800.14396,12683.58092,10718.72651,10055.32526
LOC100266538,15748.9492,11685.7939,22785.89967,26841.35057
LOC104879827,5.005492911,0.0,109.9965289,33.32029726
LOC100255543,71.74539839,53.9344334,480.3445544,171.7846436
LOC100261331,5.005492911,1.997571607,38.7757548,11.8472168
LOC100256241,503.8862864,407.5046079,303.8753029,351.7142488
LOC100254567,592.3166612,584.2896952,1755.196411,2188.773304
LOC100251082,16.68497637,2.996357411,106.0398192,168.0823884
LOC100246047,772.514406,784.0468559,250.0640514,262.1196718
LOC100240956,1638.46468,1486.193276,1646.782566,1027.746058
LOC100245940,198.5512188,191.7668743,489.0493156,510.9112246
LOC100240847,58.3974173,66.91864885,124.2406837,201.4026856
LOC100263112,2936.555841,2946.418121,2543.372978,1877.043412
LOC104879829,455.4998549,493.400187,49.85454189,54.05292666
LOC100240837,790.86788,603.2666254,964.6458184,806.3511936
LOC100257974,3613.965882,3038.306415,1761.527147,1491.268415
LOC100252818,153.5017826,144.8239415,35.61038706,15.54947205
LOC100254562,280.307603,206.7486614,88.63029668,76.26645817
LOC100258071,120.1318299,87.89315073,225.5324514,297.6613222
LOC100252829,8584.420343,7012.475128,5622.484446,5192.042764
LOC100247719,3467.13809,2841.545612,1448.15574,1181.019425
LOC100242583,7281.323688,6531.06037,4301.734757,3945.123195
LOC100855158,236.9266645,268.6733812,234.2372127,268.7837312
LOC100241465,937.695672,263.6794522,364.8086319,243.6083955
LOC100244728,368.7379778,332.5956726,462.9350318,446.4919832
LOC100853965,155.1702802,199.7571607,527.8250704,646.4137668
LOC100251642,71.74539839,58.92836242,56.18527736,61.45743716
LOC100253350,81.75638422,126.8457971,142.4415482,200.6622346
LOC100852949,203.5567117,215.7377336,178.0519353,179.1891541
LOC100248225,1798.640453,1296.423973,3372.699326,5543.016561
LOC100243107,128.4743181,84.89679332,169.347174,192.517273
LOC100854111,477.1903242,645.2156292,517.5376253,567.1855044
LOC100854136,7730.149552,6265.383347,3554.707971,4056.931304
LOC100260196,4191.266064,4047.080077,2324.962604,2546.411161
LOC100255105,2542.790399,2303.200063,2132.666514,1621.5878
LOC100249956,909.3312122,835.9837177,1104.713341,1549.764048
LOC100258568,175.1922519,210.7438046,314.95409,337.6456789
LOC100267131,565.620699,513.3759031,496.171393,467.9650637
LOC100261957,22893.45608,19670.08762,18064.75368,20316.49591
LOC100263624,15.01647873,10.98664384,165.3904643,233.2420808
LOC100260180,740.8129509,829.9910029,614.8726832,601.9867038
LOC100256861,472.1848313,445.4584685,220.7843998,288.0354585
LOC109122857,15.01647873,29.96357411,25.32294191,31.83939516
LOC100261941,78.41938894,117.8567248,65.68138058,126.6171296
LOC100265430,211.8991999,217.7353052,244.5246578,256.9365144
LOC100250032,820.9008374,687.164633,269.8475997,246.5701997
LOC100267035,1054.490507,1071.697167,825.3696379,892.9839665
LOC100241357,605.6646423,584.2896952,534.9471478,367.2637209
LOC104879873,166.8497637,198.7583749,176.4692514,246.5701997
LOC109122861,160.1757732,143.8251557,48.27185802,48.12931826
LOC100853497,63.40291021,43.94657536,31.65367739,25.17533571
LOC109122862,30.03295747,33.95871733,24.53159998,19.2517273
LOC104879876,51.72342675,78.90407849,15.03549676,20.7326294
LOC100853192,33.36995274,27.9660025,25.32294191,30.35849306
LOC100266575,1885.40233,1819.787734,1205.213767,1154.363187
LOC100248546,11.67948346,19.97571607,11.07878709,16.2899231
LOC100250063,410.4504187,325.604172,178.0519353,243.6083955
LOC104879889,21.69046928,31.96114572,17.40952256,11.10676575
LOC100253540,201.8882141,356.5665319,288.0484642,288.7759096
LOC100243307,3.336995274,6.991500626,11.87012902,13.3281189
LOC104879881,735.8074579,835.9837177,884.720283,779.6949558
LOC100251935,654.0510737,629.2350563,670.2666187,652.3373752
LOC100246803,3890.93649,3559.672604,2867.823171,2630.08213
LOC100262163,946.0381602,979.8088734,1026.370489,1112.157477
LOC100241672,200.2197164,226.7243774,406.7497544,460.5605532
LOC100253638,225.247181,296.6393837,287.2571223,407.2480776
LOC100248534,6.673990548,2.996357411,32.44501932,71.82375186
LOC100854792,61.73441257,46.94293277,60.93332897,37.76300356
LOC100854708,1314.776138,909.8938672,929.0354313,1154.363187
LOC100854822,10.01098582,20.97450188,27.69696771,33.32029726
LOC100265486,981.0766106,1081.685025,1054.858799,875.9535923
LOC100259393,50.05492911,54.9332192,30.86233545,35.54165041
LOC100264566,110.120844,98.87979457,153.5203353,153.2733674
LOC100855061,3151.792036,2610.826091,1456.06916,611.6125674
LOC100855028,13.3479811,4.993929019,2.374025804,19.2517273
LOC100254928,739.1444532,735.1063515,758.8969154,411.6907839
LOC100855184,724.1279745,650.2095582,899.7557797,923.3424595
LOC109121384,66.73990548,90.88950814,153.5203353,159.1969758
LOC100253561,225.247181,314.6175282,572.9315607,570.8877597
MIR2950,0.0,0.998785804,15.82683869,19.2517273
LOC100855283,58.3974173,45.94414697,2213.383391,2480.511018
LOC100855319,11.67948346,3.995143215,64.09869671,65.90014346
LOC100250982,357.0584943,356.5665319,345.0250835,402.8053713
LOC100852514,1423.228484,1415.279484,967.8111861,1029.967411
LOC100263895,265.2911243,379.5386054,302.292619,260.6387697
LOC100267202,10.01098582,3.995143215,75.96882573,79.22826237
LOC109122901,1.668497637,0.0,51.43722575,28.87759096
LOC100265476,21.69046928,30.96235991,142.4415482,109.5867554
LOC109122869,68.40840312,67.91743465,77.5515096,70.34284976
LOC100248291,2107.312516,2494.966938,2287.769533,2416.091777
LOC100253417,226.9156786,219.7328768,111.5792128,243.6083955
LOC100258552,1938.794254,2093.455045,1869.14965,1147.699128
LOC100240828,216.9046928,255.6891657,434.4467221,507.9494204
LOC100855417,372.0749731,349.5750313,404.3757286,442.789728
LOC100251177,2174.052421,1842.759808,1208.379134,1349.101813
LOC100240825,33.36995274,32.95993152,30.07099352,32.57984621
LOC100246034,5.005492911,12.98421545,74.38614186,95.51818547
LOC100252804,1199.649801,1187.556321,709.0423735,792.2826237
LOC100243049,3281.934852,4172.927088,4163.249918,5276.454183
LOC100852962,577.3001824,722.1221361,676.5973542,688.6194766
LOC100240941,1476.620409,1612.040287,882.3462572,707.1307529
LOC100244283,28.36445983,61.92471983,253.2294191,290.2568117
LOC100853252,133.479811,227.7231632,247.6900256,214.7308045
LOC100264286,65.07140785,117.8567248,348.1904513,330.9816194
LOC104879900,11.67948346,10.98664384,23.74025804,27.39668886
LOC100853053,108.4523464,124.8482255,303.083961,356.8974062
LOC100246286,20.02197164,15.98057286,8.704761282,4.442706301
LOC100258874,415.4559116,445.4584685,4615.897505,4924.739935
LOC100246132,56.72891966,104.8725094,128.1973934,179.9296052
LOC100251274,20.02197164,45.94414697,83.09090314,71.08330081
LOC100261064,158.5072755,305.6284559,175.6779095,118.472168
LOC100262838,1640.133177,1799.812018,2260.863907,2279.848783
LOC100247473,3060.024666,3189.123071,2886.024036,2513.090864
LOC100242338,1064.501492,1077.689882,939.3228765,710.0925571
LOC100257717,5576.119103,5301.555046,3651.251687,3336.472432
LOC100853603,1082.854966,1048.725094,946.4449539,548.6742282
LOC100242628,2799.739035,2787.611178,2045.618901,1396.490681
LOC100264912,8629.469779,8371.822607,7253.440173,8483.347682
LOC109122890,11.67948346,8.989072233,10.28744515,11.10676575
LOC100249503,5.005492911,8.989072233,15.82683869,11.10676575
LOC100854306,41.71244093,58.92836242,143.2328902,100.7013428
LOC100265845,11540.99816,9379.597483,6116.281813,6521.152399
LOC100248830,1259.715716,1198.542964,647.3177026,633.8260989
LOC100263482,1132.909896,1329.383905,1083.347109,773.7713474
LOC104879905,11.67948346,23.97085929,53.81125156,36.28210146
LOC100853966,21995.80435,27290.8233,15938.41791,17043.70227
LOC104879906,5.005492911,4.993929019,6.330735477,19.2517273
LOC100241208,1833.678903,2149.38705,1443.407689,1153.622736
LOC109122926,1.668497637,7.99028643,15.82683869,11.10676575
LOC100254070,1791.966462,2458.011863,1666.566114,1094.386652
LOC100251922,170.186759,103.8737236,610.9159736,572.3686618
LOC100854068,1483.294399,1459.226059,3645.712293,3507.516625
LOC100260285,25.02746456,9.987858037,548.3999607,1029.967411
LOC100255212,260.2856314,199.7571607,291.213832,387.2558992
LOC100854522,101.7783559,109.8664384,107.6225031,262.8601228
LOC100245763,1151.26337,1306.411831,2153.241404,2518.274022
LOC104879908,108.4523464,117.8567248,104.4571354,51.09112246
LOC100262935,218.5731905,261.6818806,170.9298579,182.8914094
LOC100854812,296.9925794,258.6855232,121.075316,123.6553254
LOC100241361,4293.04442,4009.126216,2578.983365,2377.588322
LOC100233139,360.3954896,591.2811958,548.3999607,533.1247561
LOC100265412,4421.518738,3828.345986,2211.009366,1659.350803
LOC100854756,191.8772283,190.7680885,794.5073024,915.197498
LOC100854719,919.342198,763.072354,1111.835418,1346.88046
LOC100246268,50.05492911,37.95386054,31.65367739,54.05292666
LOC100854050,460.5053478,459.4414697,533.364464,465.0032595
LOC100263197,118.4633322,157.808157,965.4371603,1385.383915
LOC100241654,1359.825574,1224.511395,787.385225,793.0230747
LOC100855004,1756.928012,1389.311053,786.5938831,700.4666934
LOC100241973,28.36445983,20.97450188,10.28744515,19.99217835
