"","CO_A","CO_B","A1_A","A1_B"
"LOC100853358",2135.79110248661,2936.61004064189,29335.8869903513,23673.3482984783
"LOC109122033",10.9374777129202,25.8294523195836,49.6814235712493,24.8659177119431
"LOC100854349",23.8635877372805,27.8163332672439,54.6495659283742,38.7908316306312
"LOC100853163",5.96589693432013,5.96064284298083,42.7260242712744,50.7264721323639
"LOC100245282",9538.47488182217,5883.15448602208,3435.9672541876,9895.64061264488
"LOC100256611",160.084901070924,106.298130699825,52.6623089855242,171.077513858169
"LOC100258235",192.897334209684,246.373237509874,248.407117856246,232.744989783787
"LOC109121420",6.96021309004016,2.98032142149042,9.93628471424985,22.8766442949877
"LOC100853264",165.056481849524,119.212856859617,99.3628471424985,66.6406594680075
"LOC100253173",19.8863231144004,7.94752379064111,13.9107985999498,18.8980974610768
"LOC109122128",16.9033746472404,20.8622499504329,6.9553992999749,0.994636708477724
"LOC100264749",1670.45114160964,1745.47491251955,1316.55772463811,917.055045216462
"LOC100249342",9.94316155720022,11.9212856859617,95.3883332567986,73.6031164273516
"LOC100251437",96.4486671048422,97.3571664353536,34.7769964998745,84.5441202206066
"LOC100241174",791.475659953138,660.637915097042,97.3755901996486,426.699147936944
"LOC104878348",213.777973479805,183.786487658576,21.8598263713497,118.361768308849
"LOC100246449",910.79359863954,1156.36471153828,352.73810735587,382.935132763924
"LOC100852711",67.6134985889615,48.6785832176768,10.9299131856748,20.8873708780322
"LOC100855303",15.9090584915204,8.94096426447125,7.94902777139988,33.8176480882426
"LOC100252950",39.7726462288009,37.7507380055453,30.8024826141745,88.5226670545175
"LOC100250196",12.9261100243603,18.8753690027726,1.98725694284997,9.94636708477724
"LOC100854589",811.361983067538,1442.47556800136,1065.16972136758,400.838593516523
"LOC100241190",2455.96090462845,2534.26664874068,1581.85652650858,1630.20956519499
"LOC104878410",169.033746472404,131.134142545578,265.298801870471,413.768870726733
"LOC100258406",1240.90656233859,1585.5309962329,2831.84114356121,2333.41771808874
"LOC100258324",29.8294846716007,72.5211545896001,145.069756828048,140.243775895359
"LOC100266094",237.641561217085,229.484749454762,580.279027312191,421.725964394555
"LOC100854704",2954.11329864419,3272.39292079648,923.080849953811,1464.10523487921
"LOC100853013",205.823444234045,138.088225862389,57.6304513426491,181.023880942946
"LOC100267455",16.9033746472404,5.96064284298083,1453.67845369475,1765.48015754796
"LOC100853715",4265.6163080389,3238.61594468625,3553.21541381575,3372.81307844796
"LOC100261350",550.851150268892,595.070843824253,693.55267305464,849.419749039977
"LOC100852483",599.572641899173,567.254510557009,1682.2130021225,1514.83170701157
"LOC100246586",522.015981753012,483.805510755278,459.056353798343,545.060916245793
"LOC100855415",65.6248662775215,113.252214016636,102.343732556773,48.7371987154085
"LOC100255907",181.959856496764,180.806166237085,288.152256713246,271.535821414419
"LOC100852934",160.084901070924,66.5605117466193,10.9299131856748,166.10433031578
"LOC100852973",58.6646531874813,52.6523451129974,112.280017271023,167.098967024258
"LOC100855269",13.9204261800803,7.94752379064111,11.9235416570998,27.8498278373763
"LOC100247570",522.015981753012,702.362414997908,1002.57112766781,512.237904866028
"LOC100267927",366.902661460688,289.09117788457,829.679773639863,557.991193456003
"LOC104878513",124.289519465003,106.298130699825,42.7260242712744,167.098967024258
"LOC100262782",1495.45149820291,1255.7087589213,3274.99944181675,3102.27189374202
"LOC104878474",98.4372994162822,112.258773542806,20.8661978999247,42.7693784645421
"LOC109122187",1574.0024745048,2291.86717312613,852.533228482637,895.173037629952
"LOC100855126",3689.907253877,2936.61004064189,433.222013541294,2367.23536617698
"LOC100853015",178.976908029604,160.937356760482,143.082499885198,157.15259993948
"LOC104878571",11.9317938686403,21.8556904242631,41.7323957998494,38.7908316306312
"LOC100853250",1072.8671320219,856.34568844158,1076.09963455326,842.457292080632
"LOC100854206",85.5111893919219,29.8032142149042,13.9107985999498,55.6996556747526
"LOC100241274",887.92432705798,895.089866920955,534.572117626642,573.905380791647
"LOC100253284",264.488097421526,150.009511548351,129.171701285248,315.299836587439
"LOC100854548",1004.25931727722,645.73630798959,489.858836412518,1157.75712866807
"LOC104878519",335.084544477648,302.999344518192,331.871909455945,236.723536617698
"LOC100853209",1614.76943688932,1999.79567382007,1025.42458251058,1138.85903120699
"LOC100853166",13.9204261800803,14.9016071074521,43.7196527426994,34.8122847967203
"LOC100261306",15.9090584915204,7.94752379064111,4.96814235712493,19.8927341695545
"LOC100853341",254.544935864326,207.629059030499,203.693836642122,189.975611319245
"LOC100853658",153.124687980883,140.07510681005,236.483576199146,166.10433031578
"LOC104878527",1101.70230053778,1133.51558064019,1090.01043315321,813.612827534778
"LOC100854058",104.403196350602,129.147261597918,195.744808870722,172.072150566646
"LOC100854933",19.8863231144004,15.8950475812822,8.94265624282487,18.8980974610768
"LOC104878542",183.948488808204,82.4555593279015,17.8853124856497,122.34031514276
"LOC100854907",548.862517957452,579.175796242971,1046.29078041051,512.237904866028
"LOC100244845",192.897334209684,242.399475614554,332.86553792737,297.39637583484
"LOC104878626",2043.31970000465,2539.23385110983,4038.10610787114,2401.05301426523
"CBL03",794.458608420298,903.037390711596,511.718662783867,598.77129850359
"LOC104878641",825.282409247618,834.489998017317,1536.14961682303,1203.51041725805
"LOC100259049",31.8181169830407,77.4883569587508,9.93628471424985,38.7908316306312
"LOC104878649",181.959856496764,260.281404143496,219.591892184922,413.768870726733
"LOC100263268",188.920069586804,154.976713917502,58.6240798140741,206.884435363367
"LOC104878642",30.8238008273207,3.97376189532056,0,10.941003793255
"LOC104878703",9.94316155720022,32.7835356363946,33.7833680284495,12.9302772102104
"LOC100250291",78.5509763018818,126.166940176428,176.865867913647,126.318861976671
"LOC104878711",28.8351685158806,11.9212856859617,70.547621471174,15.9141873356436
"LOC100264305",1192.18507070831,1164.31223532892,697.52718694034,2623.85163696424
"LOC100854909",1188.20780608543,2124.96917352267,760.125780640114,529.146728910149
"LOC104878696",5998.70936745889,8648.89276516519,2016.07216852129,1224.39778813608
"LOC104878741",14.9147423358003,20.8622499504329,13.9107985999498,3.9785468339109
"LOC100264332",932.668554065381,1287.49885408386,700.508072354615,463.50070615062
"LOC100259764",51.7044400974412,73.5145950634303,6.9553992999749,22.8766442949877
"LOC100854224",160.084901070924,175.838963867935,132.152586699523,111.399311349505
"LOC100261601",107.386144817762,78.481797432581,37.7578819141494,88.5226670545175
"LOC100259773",1035.08311810454,1109.67300926827,742.240468154464,885.226670545175
"LOC100266793",442.47068929541,281.143654093929,193.757551927872,299.385649251795
"LOC100249626",328.124331387607,322.868153994795,136.127100585223,293.417829000929
"LOC100264972",11.9317938686403,14.9016071074521,171.897725556522,174.061423983602
"LOC100242759",321.164118297567,223.524106611781,144.076128356623,261.589454329642
"LOC100242688",668.180456643855,725.211545896001,333.859166398795,399.843956808045
"LOC100251277",1049.00354428462,1069.93539031506,650.826648783365,825.548468036511
"LOC100256429",1691.33178087976,1709.71105546167,1069.14423525328,1658.05939303237
"LOC100247987",2534.51188093034,2363.3948872419,7873.51200757158,7314.55835414518
"LOC100261516",264.488097421526,216.57002329497,234.496319256297,223.793259407488
"LOC104877354",368.891293772128,417.244999008658,281.196857413271,228.766442949877
"LOC109121985",68.6078147446815,43.7113808485261,25.8343402570496,36.8015582136758
"LOC104878006",34.8010654502008,29.8032142149042,21.8598263713497,23.8712810034654
"LOC100264967",23.8635877372805,32.7835356363946,8.94265624282487,5.96782025086635
"LOC100242682",853.123261607779,826.542474226675,671.69284668329,715.143793395484
"LOC100251269",1900.13817358096,1301.40702071748,1690.1620298939,1872.90092206355
"LOC104878350",391.760565353689,421.218760903979,778.011093125763,285.460735333107
"LOC100260902",36.7896977616408,25.8294523195836,228.534548427747,269.546547997463
"LOC100243783",3070.44828886343,2917.73467163912,2472.14763690536,2603.95890279468
"LOC104877293",6.96021309004016,1.98688094766028,37.7578819141494,94.4904873053838
"LOC100264937",0,1.98688094766028,7.94902777139988,38.7908316306312
"LOC104878310",0.994316155720022,2.98032142149042,43.7196527426994,91.5065771799506
"LOC100233083",358.948132214928,205.642178082839,580.279027312191,839.473381955199
"LOC104878083",212.783657324085,142.06198775771,311.00571155602,273.525094831374
"LOC100262714",2161.64332253533,1731.56674588593,1269.85718648113,1214.4514210513
"LOC100263734",2219.31365956709,1703.75041261869,5845.51629739319,5248.69791063695
"LOC104878084",7.95452924576018,0,1.98725694284997,29.8391012543317
"LOC100246595",193.891650365404,99.3440473830139,2.98088541427496,75.592389844307
"LOC100246508",1609.79785611072,1450.423091792,5222.51124580972,5414.80224095273
"LOC100854557",36.7896977616408,48.6785832176768,45.7069096855493,34.8122847967203
"LOC100241473",20.8806392701205,24.8360118457535,82.4711631282738,71.6138430103962
"LOC100854624",1944.88240058836,1911.37947164919,836.635172939838,882.242760419741
"LOC100854225",840.197151583419,888.135783604144,4448.47466656966,4351.53559959004
"LOC100267300",245.596090462845,120.206297333447,139.107985999498,207.879072071844
"LOC100261961",447.44227007401,543.411939185086,421.298471884194,492.345170696474
"LOC100854313",270.453994355846,354.65824915736,342.80182264162,258.605544204208
"LOC100854693",144.175842579403,115.239094964296,88.4329339568237,113.388584766461
"LOC100244825",210.795025012645,167.891440077293,104.330989499623,135.270592352971
"LOC100854348",0,0,30.8024826141745,20.8873708780322
"LOC100854764",77.5566601461617,43.7113808485261,14.9044270713748,55.6996556747526
"LOC100255109",552.839782580332,770.909807692188,507.744148898167,340.165754299382
"LOC100256775",471.305857811291,259.287963669666,257.349774099071,673.369051639419
"LOC100265410",1255.82130467439,1498.10823453585,1179.43699558146,854.392932582365
"LOC100256799",2993.88594487299,3373.72384912715,3171.66208078855,2943.13002038559
"LOC100248229",791.475659953138,757.001641058566,510.725034312442,677.34759847333
"LOC100253361",1118.60567518502,497.7136773889,99.3628471424985,533.12527574406
"LOC109121378",801.418821510338,990.460152408648,614.062395340641,577.883927625558
"LOC100265536",783.521130707378,872.240736022862,743.234096625889,916.060408507984
"LOC100263985",2869.59642540798,3245.57002800306,6860.0109667181,3411.60391007859
"LOC100853091",296.306214404567,201.668416187518,361.680763598695,327.235477089171
"LOC104878205",5.96589693432013,15.8950475812822,36.7642534427245,26.8551911288986
"LOC100241205",899.85612092662,784.81797432581,1524.22607516593,1313.91509189907
"LOC100263480",4023.99748219893,3194.90456383773,1873.98329710752,2648.71755467618
"LOC100853162",289.346001314526,239.419154193063,229.528176899172,296.401739126362
"LOC100256605",770.595020683017,649.710069884911,1556.02218625153,1684.91458416126
"LOC100251471",4501.26923694454,4126.7517282904,3041.49675103188,3669.21481757433
"LOC104878207",10.9374777129202,34.7704165840549,25.8343402570496,47.7425620069308
"LOC100852979",1286.64510550171,1119.60741400657,2392.65735919136,1836.09936384988
"LOC104878208",27.8408523601606,43.7113808485261,11.9235416570998,37.7961949221535
"LOC100253200",2756.2443836559,2216.36569711504,844.584200711237,1199.53187042414
"LOC100247688",50.7101239417211,31.7900951625644,36.7642534427245,253.63236066182
"LOC100853597",606.532854989214,544.405379658916,500.788749598193,684.310055432674
"LOC100264929",4280.5310503747,4487.37062029074,1601.72909593708,3202.73020129827
"LOC100259736",20608.1966434532,23010.0682548537,28722.818223482,20406.9613478375
"LOC100261384",5888.34027417397,4931.43851209281,2342.97593562012,2999.82431276882
"LOC100256287",656.248662775215,500.69399881039,183.821267213622,316.294473295916
"LOC100251130",582.669267251933,279.156773146269,2607.28110901916,3866.15288585291
"LOC100254629",249.573355085726,149.016071074521,110.292760328173,178.039970817513
"LOC100249520",1732.09874326428,1198.08921143915,1025.42458251058,1298.99554127191
"LOC100264922",143.181526423683,115.239094964296,75.5157638282989,146.211596146225
"LOC100244366",2366.47245061365,2694.21056502734,1908.7602936074,1519.80489055396
"LOC100266480",1954.82556214556,2250.14267322526,3853.29121218609,1924.6220309044
"LOC100261274",4876.12642765099,5454.98164180129,2710.61847004736,2468.68831044171
"LOC100259732",155.113320292323,144.04886870537,289.145885184671,387.908316306312
"LOC100256184",1076.84439664478,1114.64021163742,1101.93397481031,1072.21837173899
"LOC100254623",17.8976908029604,20.8622499504329,105.324617971048,140.243775895359
"LOC100249514",15.9090584915204,5.96064284298083,52.6623089855242,42.7693784645421
"LOC104878211",88.494137859082,109.278452121315,90.4201908996737,60.6728392171412
"LOC100256178",72.5850793675616,42.717940374696,83.4647915996988,97.474397430817
"LOC100251026",3300.13532083475,3250.53723037221,2869.59902547536,2888.42500141931
"LOC100854164",10.9374777129202,2.98032142149042,24.8407117856246,29.8391012543317
"LOC100257999",10.9374777129202,8.94096426447125,2.98088541427496,15.9141873356436
"LOC100263136",11.9317938686403,17.8819285289425,8.94265624282487,20.8873708780322
"LOC100855166",3.97726462288009,1.98688094766028,18.8789409570747,23.8712810034654
"LOC100852456",20.8806392701205,6.95408331681097,0.993628471424985,10.941003793255
"LOC104878305",283.380104380206,362.605772948001,190.776666513597,212.852255614233
"LOC100262620",1812.6383518776,1643.15054371505,1262.90178718116,1069.23446161355
"LOC104878306",438.49342467253,587.123320033612,552.457430112292,360.058488468936
"LOC100255313",4325.2752773821,5508.62742738812,1474.54465159468,1669.9950335341
"LOC104878411",113.352041752083,89.4096426447125,33.7833680284495,100.45830755625
"LOC100854728",27.8408523601606,50.6654641653371,49.6814235712493,26.8551911288986
"LOC100853179",3109.22661893651,2334.58511350083,855.514113896912,1999.21978404023
"LOC100251812",37.7840139173608,41.7244999008658,18.8789409570747,41.7747417560644
"LOC104878030",56.6760208760413,72.5211545896001,70.547621471174,55.6996556747526
"LOC100265594",84.5168732362019,62.5867498512987,54.6495659283742,112.393948057983
