"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"494","LOC100249335",86.5055055476419,167.891440077293,35.7706249712995,26.8551911288986,79.2556904312834,2.02224415143237,0.599494215214064,3.37325048367693,0.000742863406233791,0.00313135943651736
"495","LOC100249350",5736.20990234881,5407.29649905745,2350.92496339152,3120.17535449462,4153.6516798231,1.02630170272633,0.260697864068256,3.93674764614728,8.25933811109135e-05,0.000455041927617352
"496","LOC100249353",3488.06107426584,2995.22302859787,1058.21432206761,2151.39920043732,2423.22440634216,1.01432803339959,0.35643158320627,2.84578606720322,0.00443019470505646,0.0146223248569774
"497","LOC100249381",11339.1814398311,11577.5552820164,5234.43478746682,4688.71744376399,8209.9722382696,1.20753120524112,0.231193220612111,5.22303898896362,1.76010311906439e-07,1.70925757879291e-06
"498","LOC100249387",53.6930724088812,237.432273245403,19.8725694284997,39.785468339109,87.6958458554733,2.28689114757626,0.753835835947081,3.03367263603636,0.00241596436683554,0.00872828251461093
"499","LOC100249391",1707.24083937128,1763.3568410485,826.698888225588,792.725456656746,1272.50550632553,1.0997028844725,0.251379783786318,4.37466715862596,1.21617899557892e-05,8.21511397884352e-05
"500","LOC100249395",2106.95593397073,2974.36077864744,663.74381891189,388.90295301479,1533.49087113621,2.27117574404098,0.343801019974033,6.60607622459212,3.94639752037801e-11,6.63876880617385e-10
"501","LOC100249404",406.675307689489,385.454903846094,124.203558928123,109.41003793255,256.435952099064,1.76160647070263,0.350651665489943,5.02380751062812,5.06570101704504e-07,4.53105053276268e-06
"502","LOC100249412",1857.382578885,2355.44736345126,1084.04866232466,504.280811198206,1450.28985396478,1.40727568294426,0.379650508814377,3.70676622385964,0.000209922551111228,0.00103879731499349
"503","LOC100249427",3767.46391402316,4470.48213223562,2012.0976546356,2038.01061567086,3072.01357914131,1.02432500566987,0.245388159026758,4.17430494500012,2.98897177460393e-05,0.000182959112503453
"504","LOC100249433",839.202835427699,1001.38799762078,337.833680284495,301.37492266875,619.949859000431,1.5258088837717,0.292882747573353,5.20962363407753,1.89224082372638e-07,1.82614820165364e-06
"505","LOC100249446",4802.54703212771,5451.00787990597,2504.93737646239,2521.40405599103,3819.97408612177,1.02854418451179,0.237870287910054,4.32397082270617,1.5324557310296e-05,0.000100650055665474
"506","LOC100249456",1911.07565129388,1725.60610304295,840.609686825538,770.843449070236,1312.03372255815,1.17425889953146,0.256302142082949,4.58154149625259,4.61560992099285e-06,3.41765242681445e-05
"507","LOC100249461",2004.54136993156,1997.80879287241,843.590572239812,953.856603430138,1449.94933461848,1.15489984868876,0.252623320041198,4.57162802112021,4.83949475948627e-06,3.56640881617969e-05
"508","LOC100249467",6921.43475996707,6208.00952096454,2363.84213352004,3135.09490512179,4657.09532989336,1.25558244640877,0.262352443761409,4.78586144808559,1.7025548247368e-06,1.37527155846781e-05
