ID,CO_A,CO_B,AF_A,AF_B
LOC100854225,915.5456593,984.1142886,3724.062471,4514.17451
LOC100267300,266.9864063,133.5172602,192.1001515,317.6887736
LOC100261961,486.992372,601.9786818,524.4780879,574.6673888
LOC100854313,294.487152,392.4947046,270.7271902,293.5710395
LOC100854693,156.9834234,127.7622059,150.1061649,133.0633607
LOC100244825,229.1728809,186.46376,128.662427,116.4304406
LOC100854348,0.0,0.0,14.29582522,39.08736219
LOC100854764,84.79396594,48.34245628,64.33121351,81.5013084
LOC100255109,602.7246768,854.050061,382.4133247,459.9002403
LOC100256775,513.3472533,287.752716,785.3768983,856.5953842
LOC100265410,1368.162099,1659.757666,869.3648714,821.6662521
LOC100256799,3261.130096,3737.332275,3013.738655,3029.686393
LOC100248229,861.6900323,839.0869198,763.0396713,689.4345374
LOC100253361,1218.053862,551.3342038,822.0099504,566.3509288
LOC109121378,873.1486763,1096.913353,633.4837552,703.5725195
LOC100265536,853.6689815,966.8491257,947.0984211,887.3662864
LOC100263985,3125.918096,3595.757939,2864.525979,3434.697997
LOC100853091,323.1337621,223.2961076,349.3542289,371.7457638
LOC104878205,6.875186428,17.26516296,16.08280338,15.80127408
LOC100241205,979.714066,869.0132022,1713.712049,1512.764081
LOC100263480,4382.931348,3539.358407,3053.052174,2641.307709
LOC100853162,315.1127113,264.7324987,416.3659097,293.5710395
LOC100256605,839.9186086,719.3817899,1493.913736,1667.450238
LOC100251471,4903.153787,4571.815151,4495.143544,3681.69686
LOC104878207,11.45864405,37.98335851,60.7572572,34.92913217
LOC100852979,1401.392167,1240.789711,1756.599524,2118.202372
LOC104878208,29.79247452,48.34245628,21.44373784,36.59242418
LOC100253200,3002.16474,2455.106173,1713.712049,1292.37789
LOC100247688,55.00149142,35.68133678,332.3779365,331.8267556
LOC100853597,661.1637615,603.1296927,897.0630328,882.3764104
LOC100264929,4662.522262,4971.215921,3908.121221,3335.732123
LOC100259736,22448.62955,25492.58861,17714.31443,21709.28729
LOC100261384,6414.548937,5463.848571,4487.995631,3047.150959
LOC100256287,715.0193885,554.7872364,421.7268441,282.7596414
LOC100251130,634.8088802,309.6219224,3331.820766,4570.726439
LOC100254629,271.5698639,164.5945535,202.8220204,204.584917
LOC100249520,1887.238674,1327.115526,1337.553148,1264.933572
LOC100264922,155.837559,127.7622059,141.1712741,168.8241388
LOC100244366,2578.19491,2984.57117,1717.286005,1565.15778
LOC100266480,2129.016064,2493.089531,1639.552455,2031.711188
LOC100261274,5311.081515,6043.958046,3082.537314,2855.872378
LOC100259732,168.4420675,159.9905101,345.7802726,409.169834
LOC100256184,1173.36515,1235.034657,1369.718754,1067.833469
LOC100254623,19.47969488,23.02021728,109.8991564,153.8545108
LOC100249514,17.18796607,6.906065183,16.97629245,60.7101583
LOC104878211,96.25260999,120.8561407,66.11819166,62.37345031
LOC100256178,79.06464392,47.19144542,79.52052781,98.96587449
LOC100251026,3594.576637,3601.512993,3158.483885,3210.985222
LOC100854164,11.45864405,3.453032592,31.27211768,38.25571619
LOC100257999,11.45864405,10.35909778,10.72186892,12.47469006
LOC100263136,12.60450845,19.56718469,9.828379842,17.46456609
LOC100855166,4.583457619,2.302021728,23.23071599,24.11773412
LOC100852456,22.91728809,8.057076047,11.61535799,6.653168033
LOC104878305,308.2375248,401.7027915,217.1178456,197.100103
LOC100262620,1974.324369,1820.899187,1282.156825,1175.115804
LOC104878306,477.8254567,650.3211381,377.9458794,467.3850543
LOC100255313,4711.794432,6102.6596,2189.941727,1610.89831
LOC104878411,123.7533557,98.9869343,138.4908069,98.13422849
LOC100854728,29.79247452,56.39953233,43.78096475,33.26584016
LOC100853179,3387.17518,2586.321411,2643.834177,2413.436704
LOC100251812,41.25111857,46.04043456,40.20700844,39.08736219
LOC104878030,61.87667785,80.57076047,57.1833009,74.84814037
LOC100265594,91.66915237,69.06065183,83.09448412,132.2317147
LOC104878031,16.04210166,11.51010864,10.72186892,24.94938012
LOC100853262,186.775898,181.8597165,125.9819598,251.1570932
LOC100258183,17.18796607,6.906065183,10.72186892,17.46456609
LOC109121990,150.108237,174.9536513,158.1475665,182.1304749
LOC100853334,174.1713895,229.0511619,159.9345447,133.8950067
LOC100246216,5511.607786,6254.593034,4355.759248,2427.574686
LOC100254795,928.1501678,638.8110295,683.5191435,667.8117413
LOC100249674,983.1516592,938.0738541,857.7495135,806.696624
LOC104878241,84.79396594,87.47682566,125.0884707,141.3798207
LOC100266843,0.0,1.151010864,11.61535799,22.45444211
LOC100251236,16.04210166,5.75505432,20.55024876,17.46456609
LOC109122069,37.81352535,48.34245628,5.360934459,4.989876025
LOC100854989,376.9893891,351.0583135,339.5258491,219.5545451
LOC109122103,14.89623726,18.41617382,14.29582522,14.13798207
LOC104878297,112.2947117,101.288956,136.7038287,118.0937326
LOC104878298,22.91728809,23.02021728,52.71585551,39.08736219
LOC100854625,61.87667785,44.88942369,154.5736102,126.4101926
LOC100241634,19.47969488,19.56718469,29.48513952,31.60254816
LOC109122139,186.775898,255.5244118,196.5675968,279.4330574
LOC100266066,1218.053862,1232.732635,1048.956176,938.0966926
LOC100260858,1255.867387,1362.796863,880.9802294,888.1979324
LOC100257504,38.95938976,23.02021728,181.3782825,169.6557848
LOC100264826,4204.176501,5017.256356,2944.046507,2761.89638
LOC100854867,4879.090635,5674.483559,2544.65689,2276.215113
LOC100257929,1823.070268,1656.304633,1214.251655,1338.118421
LOC100263062,346.0510502,524.8609539,167.0824573,193.773519
LOC104878347,34.37593214,32.22830419,337.7388709,933.1068166
LOC100251036,1605.356031,3386.273962,759.465715,596.290185
LOC100247129,236.0480674,219.843075,310.0407095,62.37345031
LOC100853180,13.75037286,1.151010864,23.23071599,9.979752049
LOC100853224,46.98044059,47.19144542,34.84607398,19.9595041
LOC100254613,1497.644777,1702.345068,1497.487692,1586.780576
LOC100854573,797.5216256,681.3984314,477.1231669,500.6508945
LOC100244739,1393.371116,1673.569796,1492.126758,2014.246622
LOC100267056,3206.128604,3237.79356,1984.439239,1835.442731
LOC100261868,3392.904502,3061.688898,2801.088255,3053.804127
LOC100854510,529.3893549,643.4150729,54.50283367,61.5418043
LOC100854752,470.9502703,711.3247139,311.8276877,309.3723135
LOC109121394,254.3818978,333.7931505,136.7038287,93.14435246
LOC100855110,764.2915579,784.9894092,257.324854,276.9381194
LOC100256938,275.0074571,269.3365422,520.0106425,368.4191798
LOC100855218,111.1488472,145.0273689,75.9465715,49.06711424
LOC100855180,303.6540672,254.3734009,430.6617349,325.1735876
LOC104878417,269.2781351,303.8668681,271.6206793,205.416563
LOC100255430,286.4661012,317.6789984,351.1412071,342.6381537
LOC104878479,210.8390505,238.2592488,264.4727666,283.5912874
LOC100253630,488.1382364,352.2093244,215.3308674,226.2077131
LOC100261438,3003.310605,3359.800712,959.6072682,1240.815838
LOC100264137,262.4029487,306.1688898,3331.820766,3970.278024
LOC100255005,151.2541014,162.2925318,224.2657582,209.574793
LOC104878429,71.04359309,72.51368443,41.9939866,48.23546824
LOC100853545,874.2945407,979.5102452,922.080727,1035.399275
LOC104878488,458.3457619,275.0915965,377.9458794,299.3925615
LOC100264098,43.54284738,35.68133678,71.47912612,29.10761014
LOC100241818,18.33383047,19.56718469,46.46143198,14.96962807
LOC100246947,1.145864405,0.0,45.5679429,91.48106045
LOC100250901,1771.50637,1142.953788,1919.214536,1466.191905
LOC100262923,207.4014572,264.7324987,220.6918019,333.4900477
LOC104878413,26.35488131,31.07729333,53.60934459,54.88863627
LOC104878516,65.31427106,37.98335851,66.11819166,39.08736219
LOC104878544,22.91728809,14.96314123,13.40233615,8.316460041
LOC100240959,473.2419991,405.1558241,2688.508631,3586.889216
LOC100242690,4772.525245,4665.047031,1612.747783,1117.73223
LOC100853146,30.93833893,25.32223901,12.50884707,15.80127408
LOC100852423,1771.50637,2617.398705,954.2463337,1003.796727
LOC100855401,36.66766095,47.19144542,49.14189921,37.42407019
LOC100852457,939.6088118,903.5435282,577.1939434,528.9268586
LOC100854782,3.437593214,0.0,70.58563704,63.20509631
LOC100248179,184.4841691,232.5041945,150.9996539,187.1203509
LOC100852791,38.95938976,37.98335851,27.69816137,35.76077818
LOC100243298,82.50223713,50.64447801,82.20099504,96.47093648
LOC100248422,3026.227893,3653.308482,2719.780749,3418.896723
LOC100853717,52.70976261,102.4399669,41.10049752,76.51143238
LOC100853752,1180.240337,1535.448492,484.2710795,374.2407019
LOC100852908,121.4616269,71.36267356,107.2186892,50.73040625
LOC100853510,28.64661012,16.11415209,19.65675968,14.96962807
LOC100854298,846.793795,961.0940714,830.0513521,886.5346404
LOC100243794,92.81501678,55.24852147,81.30750596,71.52155635
LOC100855020,186.775898,134.6682711,157.2540775,160.5076788
LOC100853415,8.021050832,2.302021728,48.24841013,84.82789242
LOC100260091,177.6089827,215.2390315,117.9405581,122.2519626
LOC100255165,222.2976945,208.3329664,291.2774389,197.931749
LOC104878617,80.21050832,57.5505432,105.431711,71.52155635
LOC104878636,69.89772868,44.88942369,185.8457279,209.574793
LOC100252226,156.9834234,128.9132168,293.9579062,308.5406675
LOC100249614,2373.085182,3678.630721,1278.582868,573.0040968
LOC100253000,17.18796607,9.208086911,291.2774389,306.0457295
LOC100853439,16.04210166,5.75505432,12.50884707,11.64304406
LOC104878687,5.729322023,4.604043456,41.9939866,49.89876025
LOC100854149,1981.199556,1876.147708,1615.42825,1705.705954
LOC100852760,114.5864405,183.0107274,68.79865889,49.06711424
LOC100854659,87.08569475,58.70155406,92.92286396,101.4608125
LOC104878648,177.6089827,302.7158572,268.046723,476.5331604
LOC104878662,214.2766437,534.0690409,144.7452304,126.4101926
LOC100854216,4490.642602,5798.792732,3145.081549,2796.825512
LOC100266307,1739.422166,1301.793287,4139.534891,5009.835529
LOC109121388,566.0570159,873.6172457,452.9989618,446.5939042
LOC100267695,484.7006432,348.7562918,570.9395199,834.9725881
LOC104878727,119.1698981,46.04043456,133.1298724,88.15447644
LOC100255536,530.5352193,346.45427,904.2109454,931.4435246
LOC100853888,28.64661012,3.453032592,29.48513952,64.03674232
LOC100853546,34.37593214,23.02021728,16.97629245,32.43419416
LOC100854135,373.5517959,197.9738686,735.34151,809.191562
LOC100855220,299.0706096,344.1522483,184.0587498,206.248209
LOC100256763,92.81501678,81.72177134,51.82236644,91.48106045
LOC100251639,955.6509135,962.2450822,1189.233961,1115.237292
LOC100246238,218.8601013,142.7253471,223.3722691,259.4735533
LOC109122083,33.23006773,13.81213037,57.1833009,51.56205226
LOC100855391,64.16840666,59.85256492,109.8991564,105.6190425
LOC100263390,867.4193543,496.0856823,2014.817868,2771.044486
LOC100253928,310.5292537,430.4780631,443.170582,458.2369483
LOC100266813,740.2284054,704.4186487,645.0991132,490.6711424
LOC100852480,366.6766095,315.3769767,582.5548779,702.7408735
LOC100261530,925.8584389,1078.497179,767.5071167,613.754751
LOC104878269,122.6074913,147.3293906,123.3014926,187.9519969
LOC100251159,49.2721694,17.26516296,57.1833009,71.52155635
LOC100256311,1383.058336,1639.03947,1400.097383,1083.634743
LOC109122084,1244.408743,1588.394992,898.850011,820.8346061
LOC109122085,22.91728809,1.151010864,17.86978153,7.484814037
LOC100852639,17.18796607,36.83234764,13.40233615,13.30633607
LOC100855107,10.31277964,1.151010864,11.61535799,27.44431814
LOC104878325,3.437593214,19.56718469,22.33722691,19.9595041
LOC100260021,35.52179654,14.96314123,10.72186892,4.989876025
LOC100855179,9.166915237,25.32223901,40.20700844,59.04686629
LOC100264312,3828.332976,4269.099294,2348.982782,3070.437047
LOC100242027,5472.648397,5931.158982,4940.101104,5390.729399
LOC100252286,3906.251755,4528.076739,3112.022453,2489.948136
LOC100247168,822.7306425,771.1772788,1353.635951,1763.921175
LOC100250649,315.1127113,300.4138355,241.2420507,282.7596414
LOC104878268,1098.883964,989.869343,655.8209822,176.3089529
LOC100252422,9739.847439,13622.21357,5198.319447,3253.399168
LOC104878266,42.39698297,24.17122814,50.92887736,68.19497234
LOC109122082,5033.78233,5401.693984,2912.774389,3004.737013
LOC100241946,931.587761,771.1772788,968.5421589,932.2751706
LOC109122081,10.31277964,1.151010864,8.934890765,34.92913217
LOC100260243,5.729322023,10.35909778,36.63305214,34.92913217
LOC100248552,66.46013547,50.64447801,94.70984211,54.88863627
LOC100246035,1122.947117,1093.460321,1251.778196,1005.460019
LOC100266551,3608.32701,2931.62467,2608.988103,3010.558535
LOC100240942,93.96088118,125.4601842,167.0824573,138.8848827
LOC100263200,570.6404735,459.2533347,539.6674022,565.5192828
LOC100258060,721.8945749,919.6576803,1522.505386,1636.679336
LOC100252929,555.7442362,506.4447801,440.4901147,506.4724165
LOC100247818,498.451016,585.8645297,242.1355397,276.1064734
LOC100264735,3688.537519,4784.752161,2732.289596,2489.11649
LOC100853812,122.6074913,113.9500755,234.9876271,235.3558192
MIR167D,978.5682016,951.8859844,1099.885053,1094.446141
LOC104878081,20.62555928,41.4363911,115.2600909,99.79752049
LOC100259561,1486.186133,1215.467472,1836.120052,4154.071791
LOC100249330,0.0,3.453032592,10.72186892,40.7506542
LOC100251093,5841.616735,5474.207669,4350.398314,3919.547617
LOC100240861,2611.424978,2703.724519,4458.510492,4901.721548
LOC100266517,1434.622235,1056.627973,3608.80238,5204.440694
LOC100853223,6.875186428,2.302021728,17.86978153,21.62279611
LOC100257988,51.56389821,12.6611195,2125.610513,3421.391661
LOC100256253,234.9022029,209.4839772,539.6674022,775.9257218
LOC100245954,2525.485148,1968.228577,1987.119706,1931.082022
LOC100256221,3.437593214,5.75505432,35.73956306,38.25571619
LOC104878338,45.83457619,50.64447801,83.09448412,127.2418386
LOC104878339,16.04210166,5.75505432,25.91118322,34.92913217
LOC104878340,89.37742356,92.08086911,72.3726152,59.8785123
LOC100258818,2688.197893,1963.624534,3244.258837,3423.886599
LOC100264206,9317.023474,11641.32388,6736.014148,5627.74851
LOC100265497,2169.121318,2076.423598,2034.474627,1259.943696
LOC100265755,2307.770911,3012.195431,3165.631798,3644.27279
LOC100259020,76.77291511,57.5505432,276.0881246,503.1458325
LOC104878215,99.6902032,32.22830419,117.047069,101.4608125
LOC100251720,2684.7603,1899.167925,2701.017478,2642.139355
LOC100263718,181.0465759,124.3091733,220.6918019,266.1267213
LOC109121492,30.93833893,34.53032592,51.82236644,44.07723822
LOC104878216,839.9186086,888.5803869,608.4660611,566.3509288
LOC100246579,1418.580133,1321.360472,1742.303699,2168.932779
LOC100265491,258.9653554,174.9536513,288.5969717,469.8799923
MLO5,880.0238628,1218.920505,914.9328143,899.0093305
LOC100248340,3367.695485,4391.106446,2665.277915,2582.260843
LOC100265526,797.5216256,1279.924081,457.4664072,437.4457982
LOC100257866,59.58494904,33.37931505,57.1833009,77.34307838
LOC100256349,1506.811692,1191.296244,1514.463985,1511.932435
LOC100252716,821.5847781,709.0226922,968.5421589,1076.149929
LOC100259312,6.875186428,12.6611195,98.28379842,128.9051306
LOC100268008,8320.121442,10306.15128,5310.899071,5116.286217
LOC100264484,2862.369283,2975.363083,2410.633528,2255.423963
LOC100262707,417.0946433,436.2331174,166.1889682,150.5279267
LOC109122021,120.3157625,153.0844449,71.47912612,55.72028228
LOC100245691,568.3487447,711.3247139,470.8687433,494.8293725
LOC100247267,1080.550134,1065.83606,814.8620378,705.2358115
LOC100854028,497.3051516,447.7432261,519.1171535,487.3445584
LOC100263856,44.68871178,42.58740196,41.9939866,52.39369826
LOC100267364,138.649593,118.554119,137.5973178,174.6456609
LOC100257087,3946.35701,4148.243154,3372.027775,3503.724615
LOC100243424,205.1097284,415.5149219,380.6263466,445.7622582
LOC104878196,3.437593214,8.057076047,17.86978153,29.10761014
LOC100266824,33.23006773,20.71819555,67.01168074,44.90888422
LOC100853075,499.5968804,375.2295416,919.4002597,1020.429647
LOC100256534,1185.969659,1276.471048,941.7374866,837.4675261
LOC100253556,80.21050832,43.73841283,72.3726152,79.8380164
LOC100248447,6030.684362,5802.245765,6179.370453,6768.766828
LOC100252003,1329.202709,1433.008526,1563.605884,838.2991722
LOC109122149,9.166915237,34.53032592,9.828379842,5.821522029
LOC104878398,211.9849149,295.809792,188.5261951,172.1507229
LOC100257129,20663.37281,28741.89228,9223.487737,8852.040068
LOC100262463,80.21050832,97.83592343,345.7802726,529.7585046
LOC100258853,207.4014572,177.255673,440.4901147,459.0685943
LOC104878210,84.79396594,35.68133678,89.34890765,76.51143238
LOC109121425,28.64661012,18.41617382,21.44373784,30.77090215
LOC109121436,315.1127113,357.9643787,293.0644171,302.7191455
LOC109122046,14.89623726,9.208086911,16.08280338,14.96962807
LOC100261774,257.819491,100.1379452,437.8096475,404.179958
LOC100244779,150.108237,112.7990647,352.9281852,359.2710738
LOC100246461,1604.210166,1808.238067,1216.038633,1345.603235
LOC100246843,17213.17509,23662.48134,19543.28657,20847.70203
LOC104878144,571.7863379,811.4626591,354.7151634,311.8672515
LOC100255380,2108.390505,2270.944434,926.5481723,804.201686
LOC100855145,1724.525929,1613.717231,885.4476748,696.9193515
LOC100243354,1603.064302,1696.590013,933.696085,957.2245507
LOC100265676,778.0419307,749.3080724,786.2703873,787.5687659
LOC100243036,1992.6582,1946.359371,1430.476011,992.9853289
LOC100260128,9.166915237,19.56718469,48.24841013,50.73040625
LOC100266159,1920.468742,2105.19887,1242.843305,1105.257539
LOC104878146,468.6585415,345.3032592,346.6737617,467.3850543
LOC109122028,28.64661012,6.906065183,35.73956306,25.78102613
LOC100254484,11.45864405,17.26516296,14.29582522,21.62279611
LOC100852626,0.0,2.302021728,16.97629245,18.29621209
LOC104878147,712.7276597,843.6909632,489.6320139,246.1672172
LOC100242494,614.1833209,794.1974961,502.140861,411.664772
LOC100852702,131.7744065,94.38289084,83.98797319,92.31270646
LOC100852731,132.9202709,107.0440103,179.5913044,124.7469006
LOC100252735,252.090169,283.1486725,236.7746053,246.9988632
LOC100259703,651.9968462,627.3009208,1096.311097,1093.614495
