ID,A1_A,A1_B,F1_A,F1_B
LOC100259463,241.2356797,310.9486754,142.5243844,99.7916139
LOC100265597,315.7637758,235.1772741,306.2758048,189.5125145
LOC100249254,346.163394,681.2277878,510.9650803,230.7108872
LOC100257690,294.1898532,304.5152546,761.1408615,683.892987
LOC100261217,143.1723952,285.2149919,142.5243844,103.4536915
LOC100252552,10330.96701,9530.040783,25395.11611,24464.50924
LOC104879308,128.4629026,85.77894495,6.064867422,24.71902363
LOC100245838,1282.66776,2386.084319,2262.195549,2390.421137
LOC100247446,1026.722588,576.1485802,345.6974431,336.9111368
LOC100262710,119.637207,71.48245412,13.6459517,5.493116362
LOC100242311,2845.796514,1895.714683,2635.184895,1983.015007
LOC100264600,1561.167488,1592.629078,2723.125473,2840.856678
LOC100252458,943.368796,882.0934839,843.0165717,602.411761
LOC100247341,98.06328441,98.64578669,119.7811316,105.2847303
LOC100242205,435.4009828,726.9765584,1252.395123,1201.161444
LOC100264487,364.795418,549.7000722,315.373106,272.8247793
LOC100855035,6.864429909,17.87061353,34.87298768,60.42427998
LOC100254201,2115.225045,2676.303082,3413.004142,3194.247164
LOC100259425,4845.306883,3012.270617,4644.172229,3682.219001
LOC100852659,5328.758875,4872.244073,459.4137072,161.1314133
LOC100249092,1374.847247,1836.384246,1886.173768,1917.09761
LOC100254304,3743.075566,5504.863792,2941.4607,3761.869188
LOC100249205,2921.305243,2165.203535,3887.580018,4013.637022
LOC100245684,2961.511189,2648.424925,4439.482953,3715.177699
LOC100268001,6.864429909,17.15578899,6.064867422,11.90175212
LOC100244034,24.5158211,19.30026261,6.064867422,2.746558181
LOC100266368,4623.68386,6095.308863,2865.649857,4393.57757
LOC100257728,1313.067378,879.2341857,1212.973484,1236.866701
LOC100252594,1693.552922,2469.003965,1070.4491,1237.78222
LOC100256078,335.3764327,314.5227981,216.8190103,191.3435533
LOC100261163,2351.55756,1917.15942,162.2352035,189.5125145
LOC100250931,4338.319702,3642.745862,6116.418795,5270.645149
LOC100242351,62.76050202,66.47868233,21.22703598,27.46558181
LOC100264632,2395.686038,2325.324233,2274.325283,2442.605742
LOC100245785,2152.489093,1875.699596,1781.554805,1819.137035
LOC100259457,247.1194767,218.7363096,10.61351799,11.90175212
LOC100249246,9.806328441,99.36061123,13.6459517,31.12765938
LOC100254345,22.55455541,25.73368348,244.1109137,206.907383
LOC100233138,2508.458815,2245.978708,3146.149975,3442.35292
LOC100262958,2031.871253,1996.504944,14258.50331,14193.29716
LOC100261207,669.7722325,545.4111249,671.684067,727.8379179
LOC100257833,500.1227505,646.9162098,36.38920453,65.91739634
LOC100247586,182.397709,172.2727144,247.1433475,159.3003745
LOC100242453,148.0755595,127.9535929,13.6459517,17.39486848
LOC100233130,17.65139119,21.44473624,7.581084278,15.56382969
LOC100249044,6449.622216,4794.328198,3315.966263,3677.641404
SOS1,1080.657394,1389.618908,1394.919507,1601.243419
LOC100257576,795.2932366,914.2605882,711.1057053,876.1520597
LOC100242197,480.5100936,396.7276204,80.35949334,102.5381721
LOC100264479,253.9839066,226.5993796,45.48650567,76.90362906
LOC100266215,2182.888711,1824.947054,583.7434894,488.8873562
LOC100261008,652.1208413,243.7551686,248.6595643,253.598872
LOC100255930,1957.343157,1863.547579,2059.02249,2015.058185
LOC100250769,6223.096029,6917.357085,7073.151631,8424.60946
LOC104880115,3.922531376,15.01131537,59.13245737,53.10012483
LOC100245635,3015.445996,1375.322417,1478.311434,1145.314761
LOC100854272,58.83797065,75.05657683,77.32705963,72.32603209
LOC100262842,919.8336078,1061.514444,1202.359966,1155.385475
LOC100267955,1363.079653,1333.862594,1635.997987,1813.643919
LOC104879537,56.87670496,34.31157798,39.42163824,21.97246545
LOC100244068,37.26404808,62.18973509,36.38920453,10.98623272
LOC100257681,3763.668856,3458.32113,2542.695667,2320.841663
LOC104879533,384.4080749,499.6623543,638.3272962,677.4843513
LOC100252545,2383.918444,1759.89802,1035.576112,1107.778466
LOC100256113,1316.98991,1579.762236,1205.3924,1248.768453
LOC100247438,1267.958267,1466.105134,1582.930397,1975.690851
LOC100242302,86.29569028,190.143328,248.6595643,188.5969951
LOC100264594,2661.437539,3004.407547,1068.932883,1152.638917
LOC100268141,2714.391713,2972.955267,3782.961055,3845.181453
LOC100259418,1176.759413,1798.498546,2065.087357,2562.538783
LOC100257862,1677.862796,2301.735023,949.1517516,1292.713384
LOC100252440,2220.152759,2478.296684,3108.244554,3063.327891
LOC100247322,222.6036556,274.4926238,286.5649857,334.1645787
LOC100242186,7.845062753,15.72613991,13.6459517,14.6483103
LOC100264473,6.864429909,16.44096445,37.90542139,41.19837271
LOC100254296,2503.555651,1025.773217,886.9868605,666.4981185
LOC100249075,83.35379175,69.3379805,141.0081676,134.5813509
LOC104879512,549.1543927,354.5529724,207.7217092,172.117646
LOC100266247,29.41898532,44.31912155,15.16216856,18.31038787
LOC100255955,46.08974367,69.3379805,31.84055397,22.88798484
LOC100250807,31.38025101,40.74499885,42.45407196,42.11389211
LOC100249199,8803.141042,6071.004828,6487.891925,6047.005595
LOC100244027,172.5913806,257.3368348,109.1676136,127.2571957
LOC100245667,656.0433727,681.2277878,626.1975613,758.9655773
LOC100267987,98.06328441,213.0177133,247.1433475,272.8247793
LOC100266362,1799.461269,1564.750921,1704.227746,1743.148925
LOC104877321,242.2163125,225.1697305,51.55137309,71.4105127
LOC100261157,77.46999469,38.60052523,63.68110793,47.60700847
LOC100256069,548.1737599,368.1346387,830.8868368,755.3034997
LOC100250924,39.22531376,22.15956078,31.84055397,15.56382969
LOC100245779,322.6282057,182.280258,204.6892755,217.8936157
LOC100268099,1728.855704,1579.047412,1214.489701,1045.523147
LOC100261187,318.7056743,273.7777993,394.2163824,408.3216495
LOC100262951,636.4307158,1056.510672,1752.746685,1757.797236
LOC100256103,2453.543376,2590.524137,1974.114346,2128.58259
LOC100250949,120.6178398,78.63069953,119.7811316,44.86045029
LOC100257824,2393.724772,2745.641063,3077.920217,3222.628265
LOC100245809,662.9078026,865.6525194,395.7325993,395.504378
LOC100262984,1103.21195,1192.327335,1076.513967,1192.92177
LOC100252679,2091.689857,1191.61251,371.4731296,469.6614489
LOC100247579,324.5894714,279.4963956,350.2460936,334.1645787
LOC100252431,101.0051829,300.2263073,615.5840434,350.6439278
LOC100242447,4017.652762,4128.111725,9926.671753,8943.708956
LOC109122650,69.62493193,63.61938417,292.6298531,283.811012
LOC100264440,122.5791055,136.5314874,15.16216856,17.39486848
LOC100259265,633.4888173,627.6159472,197.1081912,166.6245296
LOC100264465,173.5720134,141.5352592,30.32433711,23.80350423
LOC100254174,676.6366624,671.9350687,147.073035,248.1057557
LOC100249068,595.2441364,631.9048944,886.9868605,1048.269706
LOC100243914,313.8025101,508.9550733,705.0408378,583.1858537
LOC100852957,5434.667222,4141.693392,5061.131864,2111.187722
LOC109122656,46.08974367,62.90455963,178.913589,151.0606999
LOC100254142,3088.993459,3237.440347,1934.692708,1287.220267
LOC100267978,401.0788332,429.6095493,339.6325756,431.2096344
LOC100246465,93.16012019,179.4209598,36.38920453,117.1864824
LOC104879705,55.89607211,69.3379805,40.9378551,35.70525635
LOC100246568,3739.153035,4146.697164,13688.40577,14134.70392
LOC100260250,104.9277143,228.0290286,219.8514441,218.8091351
LOC104879692,63.74113487,40.03017431,6.064867422,8.239674542
LOC100253407,353.0278239,745.5619965,855.1463065,792.8397949
LOC100241439,14.70949266,64.33420871,19.71081912,41.19837271
LOC100246556,615.8374261,532.5442832,141.0081676,161.1314133
LOC100251695,390.291872,1146.578564,427.5731533,585.0168925
LOC100256830,38.24468092,27.16333257,1.516216856,3.662077574
LOC104879716,33.3415167,37.88570068,15.16216856,9.155193936
LOC104879673,81.39252606,50.75254243,19.71081912,14.6483103
LOC100246480,1896.543921,1212.342422,1400.984375,1885.969951
LOC100249925,587.3990736,769.1512063,283.532552,444.0269059
LOC100256748,1695.514187,1966.482313,1734.552083,2028.790976
LOC104879663,20.59328973,30.73745527,3.032433711,16.47934908
LOC100251624,52.95417358,222.3104323,78.84327649,47.60700847
LOC100255189,5456.241145,6178.22851,2257.646898,2059.918636
LOC100265371,1975.975181,1772.764862,2187.900923,2026.044418
LOC100244799,202.9909987,218.0214851,275.9514677,209.6539411
LOC100253363,71.58619762,97.93096215,134.9433001,118.1020018
LOC100248190,33.3415167,24.3040344,10.61351799,13.7327909
LOC100267114,5190.489644,2648.424925,2812.582267,2509.438658
LOC100248199,369.6985822,648.3458589,74.29462592,98.87609451
LOC100249934,759.0098213,707.6762958,755.0759941,726.0068791
LOC100263616,1669.037101,1249.513298,1998.373816,1606.736536
LOC109122670,21.57392257,27.16333257,7.581084278,8.239674542
LOC100263605,499.1421177,298.7966582,97.03787876,89.72090057
LOC100241353,628.5856531,742.7026983,4.548650567,0.915519394
LOC100253421,418.7302244,366.7049896,1179.616714,975.9436736
LOC100246470,1180.681944,1116.555933,900.6328122,962.2108827
LOC100263708,1098.308785,1301.69549,859.6949571,1110.525024
LOC100243082,28759.01942,24457.72168,30556.31829,28657.58806
LOC100255079,25691.59988,16998.52759,65665.8358,53999.16487
LOC100260266,852.1699415,488.2251616,935.5057999,820.3053767
LOC100267199,57.8573378,47.89324426,40.9378551,65.91739634
LOC100258468,741.3584302,821.3333978,2184.868489,2102.032528
LOC100244891,929.6399362,691.2353313,1288.784327,1173.695863
LOC100244715,776.6612125,857.7894495,4149.885534,3208.895475
LOC104879711,1.961265688,47.89324426,10.61351799,24.71902363
LOC104879710,3007.600933,1644.811269,4398.545098,3416.718377
LOC100852822,1415.053194,2428.258966,3779.928621,3389.252795
LOC100854095,151.017458,193.7174507,125.845999,153.8072581
LOC100852797,1728.855704,897.8196238,2644.282196,2161.541288
LOC109122684,2153.469726,1278.821104,1457.084398,1509.69148
LOC100854022,109.8308785,95.78648852,7.581084278,7.324155149
LOC104879596,21.57392257,24.3040344,15.16216856,7.324155149
LOC100853983,51.97354074,47.17841972,324.4704071,306.6989969
LOC100853947,609.953629,411.0241112,304.759588,255.4299108
LOC100852765,1175.77878,2818.553166,21965.43359,22390.85781
LOC100852726,6249.573116,7444.182772,5305.242778,3587.004984
LOC100852697,553.0769241,418.1723566,476.0920926,487.9718368
LOC100852632,918.8529749,623.3269999,774.7868132,1068.411132
LOC100852592,64.72176771,87.92341857,7.581084278,2.746558181
LOC100852555,1005.148665,776.2994518,1225.103219,1005.240294
LOC100241347,942.3881632,2549.779138,30.32433711,11.90175212
LOC100251707,2120.128209,1272.387683,1029.511245,1083.059443
LOC100265381,3058.593841,2561.931156,3000.593157,2631.202737
LOC100248300,661.9271698,1388.189259,60.64867422,40.28285332
LOC100258559,2250.552377,2500.456245,188.0108901,137.327909
LOC100853634,9.806328441,10.00754358,16.67838541,16.47934908
LOC100855323,489.3357892,292.3632374,324.4704071,301.2058805
LOC100260333,106.88898,238.7513968,33.35677082,24.71902363
LOC100260455,1389.55674,1915.014946,1942.273792,2110.272202
LOC104880034,665.8497012,575.4337557,333.5677082,383.6026259
LOC100267261,242.2163125,375.9977087,277.4676846,330.5025011
LOC100241600,418.7302244,508.9550733,715.6543558,719.5982434
LOC100263874,4543.271967,5449.107478,7317.262545,7245.420481
LOC100258715,317.7250415,551.1297213,561.0002366,693.9637004
LOC100250206,1233.636118,1333.862594,1091.676136,1213.978716
LOC100248463,0.0,36.4560516,15.16216856,12.81727151
LOC100243339,171.6107477,926.4126054,897.6003785,646.3566919
LOC100245071,49.03164221,53.61184059,19.71081912,10.07071333
LOC100267386,1781.809878,2353.917214,682.297585,488.8873562
LOC100262218,3429.273056,3619.871477,7341.522015,6892.945514
LOC100257112,8063.743877,5891.583869,9867.539296,9143.292184
LOC104880076,311.8412444,253.7627121,369.9569128,375.3629514
LOC100262202,353.0278239,191.572977,421.5082858,333.2490593
LOC100251981,9272.864174,6071.004828,9082.138965,7914.665158
LOC100257092,1535.671034,1303.839963,1165.970762,1369.617013
LOC100251966,1378.769779,1785.631704,1123.51669,1323.841043
LOC100246842,2153.469726,2814.264219,4747.274975,4968.523749
LOC104879994,170.6301149,77.20105045,43.97028881,32.04317878
LOC100253470,469.7231323,345.2602534,133.4270833,113.5244048
LOC100241508,1491.542556,1657.678111,2448.690222,2431.619509
LOC109122727,14.70949266,2.859298165,25.77568654,13.7327909
LOC100243227,2073.057832,1878.558894,1740.61695,1497.789728
LOC100263777,1030.645119,1437.512152,310.8244554,391.8423005
LOC100265542,2593.773873,3323.219292,3168.893228,3299.531895
LOC100258629,1098.308785,1599.062499,238.0460463,297.5438029
LOC100244951,417.7495916,302.3707809,553.4191523,661.0050022
LOC100241595,41.18657945,78.63069953,40.9378551,60.42427998
LOC100253486,87.27632313,93.6420149,31.84055397,21.05694605
LOC109122738,34.32214954,46.46359518,39.42163824,30.21213999
LOC100262193,136.3079653,68.62315596,31.84055397,10.07071333
LOC100248371,1667.075835,1301.69549,2021.117068,2184.429273
LOC104879964,56.87670496,55.75631421,18.19460227,23.80350423
LOC100243241,3308.655216,2356.776512,56.10002366,57.6777218
LOC100251958,28.43835248,41.45982339,16.67838541,17.39486848
LOC100246822,262.8096022,263.0554312,441.219105,409.2371689
LOC100258814,921.7948735,1042.929006,733.8489581,886.222773
LOC100265557,1148.32106,309.5190263,2048.408972,1596.665822
LOC100253463,832.5572847,1111.552162,621.6489108,758.9655773
LOC100248348,485.4132578,563.996563,1027.995028,955.8022469
LOC100260319,414.8076931,254.4775367,406.3461173,330.5025011
LOC104879959,307.9187131,290.9335883,551.9029354,566.7065046
LOC100255243,759.0098213,599.7377901,635.2948625,644.5256531
LOC100250082,454.0330068,577.5782293,251.691998,263.6695854
LOC100255261,2571.219317,2386.084319,808.143584,816.6432991
LOC100251854,18.63202404,18.58543807,1.516216856,8.239674542
LOC100250100,625.6437545,715.5393658,1050.738281,1046.438667
LOC100244964,1551.361159,1651.24469,759.6246446,778.1914846
LOC100267269,4574.652218,2403.954932,3896.677319,3266.573196
LOC100246722,1127.727771,1542.59136,1563.219578,1746.811003
LOC100241586,474.6262966,496.8030561,175.8811552,172.117646
LOC100262106,281.4416263,579.0078784,150.1054687,112.6088854
LOC100256999,1132.630935,1205.909001,1188.714015,1154.469955
LOC100854597,129.4435354,175.1320126,150.1054687,209.6539411
LOC100243328,433.4397171,406.0203394,166.7838541,232.541926
LOC100260428,708.9975463,478.9324426,533.7083332,505.3667053
LOC100255347,23.53518826,37.88570068,3.032433711,7.324155149
LOC100262187,169.649482,70.76762958,27.2919034,24.71902363
LOC100251867,2542.780965,2907.191409,3143.117542,3230.86794
LOC100251950,293.2092204,428.8947247,203.1730586,287.4730896
LOC100263979,1916.156577,1928.596612,779.3354638,769.95181
LOC104879926,45.10911083,77.20105045,6.064867422,15.56382969
LOC100258808,1010.051829,1155.156459,941.5706673,1034.536915
LOC100246738,114.7340428,51.46736697,18.19460227,26.55006241
LOC100241606,3462.614573,3990.150589,266.8541666,236.2040036
LOC100263880,2248.591112,2216.670902,2272.809066,2221.050049
LOC100253458,576.6121123,684.8019105,730.8165244,829.4605706
LOC100243213,2546.703496,2637.702557,3725.344814,4236.108234
LOC100260313,1638.637483,2307.453619,333.5677082,485.2252786
LOC100258721,4682.521831,4991.619771,1773.973721,1454.760316
LOC100255235,319.6863072,309.5190263,256.2406486,281.9799732
LOC100253576,1353.273325,955.0055871,1438.889796,1517.931155
LOC109122941,19.61265688,31.45227981,22.74325283,20.14142666
LOC100262086,1956.362524,2351.057916,1391.887073,1185.597615
LOC100248470,901.2015837,793.4552407,952.1841853,1021.719643
LOC100256981,4184.360346,3751.399192,5973.894411,5837.351654
LOC100854096,219.6617571,178.7061353,216.8190103,241.6971199
LOC100246714,268.6933993,156.5465745,124.3297822,124.5106375
LOC100241580,137.2885982,113.6571021,31.84055397,45.77596968
LOC100263854,154.9399894,76.48622591,68.2297585,86.97434239
LOC100243345,1238.539282,773.4401536,2074.184658,2151.470575
LOC100265665,2270.165034,2167.348009,2644.282196,3174.105738
LOC100855041,64.72176771,52.18219151,21.22703598,13.7327909
LOC100260447,249.0807424,315.2376227,282.0163351,279.233415
LOC104879912,47.07037652,47.89324426,25.77568654,48.52252786
LOC100260423,462.8587024,703.3873485,356.3109611,571.2841016
LOC100255341,154.9399894,85.77894495,42.45407196,43.94493089
LOC100250172,127.4822697,177.9913108,69.74597536,63.17083816
LOC100255369,759.0098213,760.5733118,780.8516806,888.9693312
LOC100245038,1060.064104,1284.539701,1646.611505,1663.498738
LOC100245065,9664.136679,5756.48203,36797.06687,24795.01174
LOC100262208,1125.766505,1227.353737,1831.589962,2254.924266
LOC104879884,7.845062753,12.86684174,25.77568654,30.21213999
LOC100241694,734.4940002,1065.803391,350.2460936,256.3454302
LOC100257102,6430.990192,6064.571408,1079.546401,1158.132033
LOC100253661,84.33442459,95.07166398,28.80812026,36.62077574
LOC100251972,1281.687127,1010.761901,353.2785273,532.8322871
LOC100246832,2559.451723,928.557079,2063.57114,2706.275327
LOC100248339,2072.0772,2205.948534,2482.046993,2826.208368
LOC109122820,19.61265688,9.292719036,27.2919034,25.63454302
LOC100265525,1111.057012,1190.182861,1232.684304,1228.627026
LOC100250071,321.6475729,632.619719,250.1757812,233.4574454
LOC100251843,1113.998911,1744.171881,4848.861504,4249.841025
LOC100246710,575.6314795,740.5582247,371.4731296,461.4217744
LOC100853274,3544.007099,1948.611699,5911.72952,4668.233388
LOC100853229,1100.270051,992.8912877,297.1785037,206.907383
LOC100241577,7024.273062,7256.183918,5942.053857,5805.308475
LOC100853141,416.7689588,422.4613039,251.691998,216.0625769
LOC100258696,365.7760509,379.5718314,391.1839487,303.9524387
LOC100253553,6.864429909,2.859298165,10.61351799,21.05694605
LOC100260420,4602.109937,4183.86804,7985.914178,8675.461774
LOC100255337,260.8483365,299.5114828,125.845999,180.3573205
LOC100263771,1489.58129,1642.666796,2918.717447,2772.192724
LOC100258620,1084.579926,995.0357614,1454.051964,1412.646424
LOC100253479,4408.925267,3493.347533,4977.739937,5310.012483
