ID,CO_A,CO_B,A1_A,A1_B
LOC100259463,158.6919045,131.7686184,269.5512966,350.3607595
LOC100265597,312.0940788,211.2481026,352.8273069,264.985494
LOC100249254,460.206523,332.5588941,386.7951533,767.5719628
LOC100257690,668.6218908,768.6502742,328.7210934,343.1119162
LOC100261217,183.0246632,88.89152831,159.9775988,321.3653863
LOC100252552,22505.68589,27902.52784,11543.58906,10737.95321
LOC104879308,15.86919045,9.412044174,143.5415441,96.65124401
LOC100245838,2034.430215,1869.859442,1433.223967,2688.515437
LOC100247446,445.3952785,392.1685072,1147.236616,649.1741889
LOC100262710,6.347676179,2.091565372,133.6799113,80.54270334
LOC100242311,1942.388911,2257.844819,3179.82871,2135.992493
LOC100264600,3528.250009,3178.133583,1744.413269,1794.49143
LOC100252458,727.8668685,787.4743625,1054.098973,993.8969592
LOC100247341,89.92541253,102.4867032,109.5736978,111.1489306
LOC100242205,1346.765296,1193.238045,486.5072183,819.1192929
LOC100264487,319.499701,270.8577157,407.6141558,619.3733887
LOC100855035,67.70854591,50.19756893,7.670158846,20.13567583
LOC100254201,4151.380221,4560.658293,2363.504662,3015.518813
LOC100259425,4241.305633,4871.255751,5414.036409,3394.069519
LOC100852659,38.08605707,34.51082864,5954.234739,5489.790659
LOC100249092,1754.074517,1602.139075,1536.223243,2069.142049
LOC100254304,6018.654963,4452.942677,4182.428045,6202.593584
LOC100249205,4101.656757,4072.277779,3264.200458,2439.638484
LOC100245684,3712.332619,4425.752327,3309.125674,2984.107159
LOC100268001,13.75329839,16.73252298,7.670158846,19.3302488
LOC100244034,4.231784119,2.091565372,27.39342445,21.7465299
LOC100266368,3579.031419,2655.24224,5166.399852,6867.876314
LOC100257728,1589.034937,1642.9246,1467.191814,990.6752511
LOC100252594,1257.897829,781.1996664,1892.337761,2781.944973
LOC100256078,267.6603455,219.6143641,374.7420465,354.3878947
LOC100261163,172.4452029,193.4697969,2627.577273,2160.155304
LOC100250931,5003.026775,5739.255381,4847.540391,4104.456162
LOC100242351,80.40389826,38.69395938,70.1271666,74.9047141
LOC100264632,2823.657954,2639.555499,2676.885437,2620.05414
LOC100245785,1528.732013,1879.271487,2405.142667,2113.440536
LOC100259457,17.98508251,9.412044174,276.1257185,246.4606722
LOC100249246,29.62248883,17.77830566,10.95736978,111.9543576
LOC100254345,90.98335856,126.539705,25.2019505,28.9953732
LOC100233138,4065.686592,4240.648792,2802.89519,2530.651739
LOC100262958,10891.55438,13478.04726,2270.367019,2249.557704
LOC100261207,777.5903319,684.9876593,748.388356,614.5408265
LOC100257833,27.50659677,25.09878446,558.8258588,728.9114652
LOC100247586,214.763044,413.084161,203.8070779,194.107915
LOC100242453,20.10097457,25.09878446,165.4562837,144.171439
LOC100233130,6.347676179,1.045782686,19.72326561,24.162811
LOC100249044,4476.169652,4423.660762,7206.662105,5401.999113
SOS1,1930.751504,1860.447398,1207.50215,1565.750153
LOC100257576,1123.538684,1043.691121,888.6426892,1030.141176
LOC100242197,311.0361328,232.1637563,536.9111193,447.0120035
LOC100264479,28.5645428,25.09878446,283.7958773,255.3203696
LOC100266215,459.1485769,389.0311592,2439.110513,2056.255216
LOC100261008,457.0326849,331.5131114,728.6650904,274.6506184
LOC100255930,2620.532316,2368.697784,2187.091008,2099.748276
LOC100250769,11054.47807,9694.405499,6953.546863,7794.117402
LOC104880115,42.31784119,33.46504595,4.382947912,16.9139677
LOC100245635,1081.220842,1274.809094,3369.391208,1549.641612
LOC100854272,97.33103474,126.539705,65.74421868,84.5698385
LOC100262842,688.7228654,671.3924844,1027.801285,1196.059145
LOC100267955,1888.433663,1966.07145,1523.0744,1502.926844
LOC104879537,63.47676179,29.28191521,63.55274473,38.6604976
LOC100244068,38.08605707,10.45782686,41.63800517,70.0721519
LOC100257681,2875.497309,2373.926697,4205.438522,3896.655987
LOC104879533,990.2374839,887.8695004,429.5288954,562.9934963
LOC100252545,877.0372587,992.447769,2663.736594,1982.961356
LOC100256113,1721.27819,1856.264268,1471.574762,1779.993744
LOC100247438,2143.398656,1715.083605,1416.787913,1651.930845
LOC100242302,286.7033741,102.4867032,96.42485407,214.2435909
LOC100264594,1340.41762,1120.033257,2973.830158,3385.209821
LOC100268141,4522.719277,4532.422161,3032.999955,3349.771032
LOC100259418,2770.760652,2486.871227,1314.884374,2026.454416
LOC100257862,1205.000528,865.908064,1874.805969,2593.475047
LOC100252440,3886.893713,3738.673102,2480.748518,2792.415525
LOC100247322,536.3786371,454.9154684,248.732294,309.2839808
LOC100264473,16.92713648,14.6409576,7.670158846,18.52482177
LOC100254296,725.7509764,894.1441965,2797.416505,1155.787793
LOC100249075,64.53470782,35.55661132,93.13764314,78.12642224
LOC104879512,251.7911551,241.5758005,613.6127077,399.4918086
LOC100266247,63.47676179,30.32769789,32.87210934,49.93647607
LOC100255955,37.02811104,29.28191521,51.49963797,78.12642224
LOC100250807,47.60757134,16.73252298,35.0635833,45.9093409
LOC100249199,7179.221758,7367.539023,9836.430852,6840.491794
LOC100244027,210.5312599,253.07941,192.8497081,289.953732
LOC100245667,1115.075115,910.8767195,733.0480383,767.5719628
LOC100267987,311.0361328,294.9107174,109.5736978,240.0172559
LOC100266362,2402.595434,2556.938667,2010.677355,1763.079776
LOC104877321,105.794603,118.1734435,270.6470336,253.7095155
LOC100261157,56.07113958,92.02887636,86.56322127,43.4930598
LOC100256069,749.0257891,986.1730729,612.5169707,414.7949222
LOC100250924,23.27481266,9.412044174,43.82947912,24.96823803
LOC100245779,218.9948282,293.8649348,360.4974658,205.3838935
LOC100268099,1367.924217,1607.367988,1931.784292,1779.188317
LOC100261187,452.8009007,464.3275126,356.1145179,308.4785538
LOC100262951,2322.191535,2308.042388,711.1332988,1190.421155
LOC100256103,2833.179468,2484.779662,2741.533919,2918.867569
LOC100250949,75.11416811,86.79996293,134.7756483,88.59697367
LOC100257824,3424.571298,3308.856418,2674.693963,3093.645235
LOC100245809,358.6437041,317.9179365,740.7181972,975.3721374
LOC100262984,1425.053302,1704.625778,1232.7041,1343.452292
LOC100252679,527.9150689,406.8094648,2337.206974,1342.646865
LOC100247579,235.9219646,332.5588941,362.6889397,314.92197
LOC100252431,407.3092215,768.6502742,112.8609087,338.279354
LOC100242447,9576.527462,11075.88443,4489.234399,4651.341118
LOC109122650,205.2415298,275.0408464,77.79732544,71.68300597
LOC100264440,9.521514268,17.77830566,136.9671223,153.8365634
LOC100259265,190.4302854,156.8674029,707.8460878,707.1649353
LOC100264465,31.73838089,38.69395938,193.9454451,159.4745526
LOC100254174,243.3275869,158.9589683,756.0585149,757.1014114
LOC100249068,1014.570243,1097.026038,665.1123457,711.9974975
LOC100243914,750.0837351,872.1827601,350.635833,573.4640478
LOC100852957,1280.114696,1625.146294,6072.574332,4666.644231
LOC109122656,83.57773635,72.15900533,51.49963797,70.87757894
LOC100254142,1107.669493,1352.197013,3451.571481,3647.779034
LOC100267978,481.3654436,558.4479543,448.156424,484.0616471
LOC100246465,158.6919045,101.4409205,104.0950129,202.1621854
LOC104879705,51.83935546,27.19034983,62.45700775,78.12642224
LOC100246568,21939.68477,24581.12203,4178.045097,4672.282221
LOC100260250,234.8640186,183.01197,117.2438567,256.9312236
LOC104879692,19.04302854,10.45782686,71.22290357,45.10391387
LOC100253407,431.6419802,508.2503854,394.4653121,840.0603958
LOC100241439,17.98508251,35.55661132,16.43605467,72.488433
LOC100246556,192.5461774,185.1035354,688.1228222,600.0431399
LOC100251695,459.1485769,324.1926326,436.1033173,1291.904962
LOC100256830,2.11589206,2.091565372,42.73374214,30.60622727
LOC104879716,21.1589206,17.77830566,37.25505725,42.68763277
LOC104879673,16.92713648,5.22891343,90.94616918,57.18531937
LOC100246480,2144.456602,1922.148577,2119.155316,1366.004249
LOC100249925,516.2776625,340.9251556,656.3464499,866.6394879
LOC100256748,2434.333815,2079.01598,1894.529235,2215.729769
LOC104879663,11.63740633,18.82408835,23.01047654,34.63336244
LOC100251624,42.31784119,69.02165727,59.16979682,250.4878074
LOC100255189,2679.777293,2732.630158,6096.680546,6961.305849
LOC100265371,2175.137037,2418.895353,2207.910011,1997.459043
LOC100244799,242.2696408,246.8047139,226.8175545,245.6552452
LOC100253363,138.5909299,198.6987103,79.9887994,110.3435036
LOC100248190,15.86919045,15.68674029,37.25505725,27.38451913
LOC100267114,2895.598284,3146.760102,5799.735825,2984.107159
LOC100248199,140.706822,161.0505336,413.0928407,730.5223193
LOC100249934,1274.824966,1213.107916,848.100421,797.372763
LOC100263616,1903.244908,2240.066513,1864.944337,1407.886454
LOC109122670,8.463568238,2.091565372,24.10621352,30.60622727
LOC100263605,194.6620695,112.9445301,557.7301218,336.6685
LOC100241353,6.347676179,4.183130744,702.3674029,836.8386877
LOC100253421,860.1101222,1272.717529,467.8796896,413.1840681
LOC100246470,1005.048728,926.5634598,1319.267322,1258.077026
LOC100263708,1622.88921,1392.982538,1227.225415,1466.682628
LOC100243082,34076.44162,34622.72738,32134.67836,27557.68595
LOC100255079,55090.42361,77053.2683,28707.21309,19153.05485
LOC100260266,741.6201669,870.0911947,952.1954339,550.1066638
LOC100267199,115.3161172,80.52526682,64.64848171,53.96361124
LOC100258468,2430.10203,2720.080766,828.3771554,925.4356613
LOC100244891,1841.884038,1903.324488,1038.758655,778.8479413
LOC100244715,3649.913803,4839.882271,867.8236866,966.5124401
LOC104879711,31.73838089,38.69395938,2.191473956,53.96361124
LOC104879710,1873.622419,3454.220212,3360.625312,1853.287604
LOC100852822,2324.307427,3042.181833,1581.148459,2736.035632
LOC100854095,187.2564473,221.7059294,168.7434946,218.270726
LOC100852797,1834.478416,2685.569938,1931.784292,1011.616354
LOC109122684,1170.088309,1340.693403,2406.238404,1440.908963
LOC100854022,19.04302854,4.183130744,122.7225415,107.9272225
LOC104879596,6.347676179,11.50360955,24.10621352,27.38451913
LOC100853983,201.0097457,259.3541061,58.07405984,53.1581842
LOC100853947,462.322415,422.4962051,681.5484004,463.1205442
LOC100852765,16206.67523,20964.80551,1313.788637,3175.798793
LOC100852726,595.6236148,823.0309738,6983.131761,8387.717126
LOC100852697,542.7263133,468.5106433,617.9956556,471.1748145
LOC100852632,819.9081731,735.1852282,1026.705548,702.3323731
LOC100852592,0.0,0.0,72.31864055,99.06752511
LOC100852555,879.1531508,1049.965817,1123.130403,874.6937582
LOC100241347,20.10097457,12.54939223,1053.003236,2872.958228
LOC100251707,1290.694156,1174.413956,2368.983347,1433.660119
LOC100265381,2558.1135,2895.772257,3417.603635,2886.650488
LOC100248300,104.7366569,51.24335161,739.6224602,1564.139299
LOC100258559,114.2581712,67.97587459,2514.716365,2817.383763
LOC100853634,14.81124442,7.320478802,10.95736978,11.27597847
LOC100855323,499.3505261,513.4792988,546.7727521,329.4196567
LOC100260333,14.81124442,28.23613252,119.4353306,269.0126291
LOC100260455,3080.738839,2316.408649,1552.659298,2157.739022
LOC104880034,676.027513,535.4407352,744.0054081,648.3687619
LOC100267261,394.6138691,413.084161,270.6470336,423.6546196
LOC100241600,783.9380081,774.9249703,467.8796896,573.4640478
LOC100263874,9881.215918,10389.85098,5076.549419,6139.770275
LOC100258715,736.3304367,499.8841239,355.0187809,620.9842427
LOC100250206,1218.753826,1281.08379,1378.437118,1502.926844
LOC100248463,5.289730149,0.0,0.0,41.0767787
LOC100243339,191.4882314,198.6987103,191.7539712,1043.833435
LOC100245071,21.1589206,6.274696116,54.7868489,60.4070275
LOC100267386,780.76417,500.9299066,1990.954089,2652.271221
LOC100262218,8644.477009,9050.203364,3831.792212,4078.682497
LOC100257112,7802.35197,8747.972168,9010.245171,6638.329609
LOC104880076,307.8622947,268.7661503,348.444359,285.9265968
LOC100267371,11.63740633,9.412044174,8.765895825,11.27597847
LOC100262202,246.5014249,339.8793729,394.4653121,215.8544449
LOC100251981,8621.202197,10428.54494,10361.28886,6840.491794
LOC100257092,1331.954052,1384.616276,1715.924108,1469.098909
LOC100251966,1229.333287,950.6164615,1540.606191,2011.956729
LOC100246842,2433.275869,2586.220582,2406.238404,3170.96623
LOC104879994,22.21686663,27.19034983,190.6582342,86.9861196
LOC100253470,152.3442283,174.6457086,524.8580125,389.0212571
LOC100241508,2808.846709,2949.107174,1666.615944,1867.78529
LOC109122727,11.63740633,15.68674029,16.43605467,3.221708134
LOC100243227,2129.645358,2351.965261,2316.387972,2116.662244
LOC100263777,442.2214405,233.209539,1151.619564,1619.713764
LOC100265542,3736.665377,3567.164742,2898.224307,3744.430278
LOC100258629,557.5375577,529.1660391,1227.225415,1801.740274
LOC100244951,622.0722655,700.6743996,466.7839527,340.6956351
LOC100241595,42.31784119,31.37348058,46.02095308,88.59697367
LOC100253486,35.97016501,23.00721909,97.52059105,105.5109414
LOC109122738,25.39070471,36.60239401,38.35079423,52.35275717
LOC100262193,76.17211414,49.15178624,152.30744,77.3209952
LOC100248371,2799.325195,2497.329054,1862.752863,1466.682628
LOC104879964,20.10097457,5.22891343,63.55274473,62.8233086
LOC100243241,47.60757134,17.77830566,3697.016564,2655.492929
LOC100251958,32.79632692,20.91565372,31.77637236,46.71476794
LOC100246822,571.2908561,477.9226875,293.6575101,296.3971483
LOC100258814,1342.533512,972.5778979,1029.992759,1175.118042
LOC100265557,836.8353096,1190.100697,1283.108001,348.7499055
LOC100253463,997.6431061,838.7177141,930.2806944,1252.439037
LOC100248348,1221.927664,1457.821064,542.3898041,635.4819293
LOC100260319,348.0642438,450.7323376,463.4967417,286.7320239
LOC104879959,585.0441545,500.9299066,344.0614111,327.8088026
LOC100255243,754.3155192,815.710495,848.100421,675.753281
LOC100250082,404.1353834,307.4601097,507.3262208,650.785043
LOC100255261,1677.902403,1496.515024,2873.022356,2688.515437
LOC100251854,15.86919045,7.320478802,20.81900258,20.94110287
LOC100250100,648.5209163,540.6696486,699.080192,806.2324604
LOC100244964,829.4296874,734.1394455,1733.455899,1860.536447
LOC100267269,3617.117476,4658.961866,5111.613003,2708.651113
LOC100246722,2237.555853,1891.820879,1260.097525,1738.111538
LOC100241586,207.3574218,163.142099,530.3366974,559.7717882
LOC100262106,98.38898077,111.8987474,314.4765127,652.395897
LOC100256999,1293.867994,1188.009131,1265.57621,1358.755405
LOC100854597,258.1388313,264.5830195,144.6372811,197.3296232
LOC100243328,444.3373325,290.7275867,484.3157443,457.482555
LOC100260428,169.2713648,203.9276238,792.2178351,539.6361124
LOC100255347,9.521514268,12.54939223,26.29768747,42.68763277
LOC100262187,22.21686663,27.19034983,189.5624972,79.7372763
LOC100251867,3254.241988,3489.776823,2841.245984,3275.671745
LOC100251950,422.1204659,326.284198,327.6253564,483.25622
LOC100263979,817.792281,829.30567,2141.070055,2173.042136
LOC104879926,46.54962531,16.73252298,50.40390099,86.9861196
LOC100258808,1014.570243,1045.782686,1128.609087,1301.570086
LOC100246738,70.882384,66.9300919,128.2012264,57.9907464
LOC100241606,139.6488759,95.16622442,3869.04727,4495.8937
LOC100263880,2612.068748,2340.461651,2512.524891,2497.62923
LOC100253458,998.7010521,912.9682848,644.2933431,771.599098
LOC100243213,5334.163882,4717.525696,2845.628932,2972.025753
LOC100260313,1311.853077,915.0598502,1830.97649,2599.918464
LOC100258721,451.7429547,396.351638,5232.14407,5624.296974
LOC100255235,342.7745137,295.9565001,357.2102548,348.7499055
LOC100253576,1124.59663,940.1586347,1512.11703,1076.050517
LOC109122941,24.33275869,24.05300178,21.91473956,35.43878947
LOC100262086,1648.279914,1566.582464,2185.995271,2649.049513
LOC100248470,1306.563347,1252.847658,1006.982283,894.024007
LOC100256981,5682.228126,5726.705988,4675.509685,4226.881071
LOC100854096,129.0694156,194.5155796,245.4450831,201.3567583
LOC100246714,135.4170918,131.7686184,300.231932,176.3885203
LOC100241580,49.7234634,47.06022087,153.4031769,128.0628983
LOC100263854,120.6058474,69.02165727,173.1264425,86.18069257
LOC100243345,1919.114098,2201.372554,1383.915803,871.4720501
LOC100265665,3274.342962,2805.834946,2536.631104,2442.054765
LOC100855041,26.44865074,38.69395938,72.31864055,58.79617344
LOC100260447,302.5725645,240.5300178,278.3171924,355.1933217
LOC104879912,26.44865074,21.96143641,52.59537495,53.96361124
LOC100260423,504.6402562,322.1010673,517.1878536,792.5402008
LOC100255341,19.04302854,49.15178624,173.1264425,96.65124401
LOC100250172,135.4170918,93.07465905,142.4458071,200.5513313
LOC100255369,638.999402,709.0406611,848.100421,856.9743635
LOC100245038,2177.252929,1806.066699,1184.491673,1447.352379
LOC100245065,21354.64061,30679.08088,10798.48792,6486.1039
LOC100262208,2633.227668,2333.141172,1257.906051,1382.918216
LOC104879884,14.81124442,15.68674029,8.765895825,14.4976866
LOC100241694,528.9730149,635.8358731,820.7069966,1200.891707
LOC100257102,882.3269888,829.30567,7185.843102,6833.242951
LOC100253661,72.99827606,33.46504595,94.23338011,107.1217954
LOC100251972,690.8387575,580.4093907,1432.12823,1138.873825
LOC100246832,1738.205327,1683.710124,2859.873513,1046.249716
LOC100248339,3244.720473,3320.360028,2315.292235,2485.547825
LOC109122820,22.21686663,41.83130744,21.91473956,10.47055143
LOC100265525,1258.955775,1348.013882,1241.469996,1341.036011
LOC100250071,359.7016501,167.3252298,359.4017288,712.8029245
LOC100251843,4668.715829,4798.050963,1244.757207,1965.241961
LOC100246710,729.9827606,579.363608,643.1976061,834.4224066
LOC100853274,3898.53112,5090.870115,3959.993439,2195.594093
LOC100853229,351.2380819,278.1781945,1229.416889,1118.738149
LOC100241577,6943.299793,7295.380017,7848.763974,8175.889816
LOC100853141,302.5725645,272.949281,465.6882157,476.0073767
LOC100258696,705.6500019,470.6022087,408.7098928,427.6817547
LOC100253553,42.31784119,39.73974207,7.670158846,3.221708134
LOC100260420,7807.6417,7211.717402,5142.293638,4714.164426
LOC100255337,213.705098,212.2938852,291.4660362,337.473927
LOC100263771,2879.729093,3093.425185,1664.42447,1850.871323
LOC100258620,1353.112972,1604.23064,1211.885098,1121.15443
LOC100253479,3354.74686,3675.926141,4926.433453,3936.121912
